# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 1.49839 -0.930105 0.110214
3000 1.50301 -0.746237 0.124755
4000 1.49891 -0.672196 0.124097
5000 1.47568 -0.65208 0.125981
6000 1.56079 -0.663802 0.12975
7000 1.43765 -0.645233 0.120439
8000 1.51306 -0.686457 0.126613
9000 1.48483 -0.762836 0.117245
10000 1.49233 -0.677839 0.12476
11000 1.45306 -0.6489 0.120592
12000 1.51805 -0.664734 0.128533
13000 1.53293 -0.608619 0.132586
14000 1.48175 -0.609783 0.129179
15000 1.53062 -0.602664 0.134724
16000 1.52177 -0.670673 0.124918
17000 1.54351 -0.71336 0.12911
18000 1.51583 -0.670066 0.12733
19000 1.44559 -0.713422 0.112756
20000 1.49198 -0.700585 0.122809
21000 1.5285 -0.624164 0.130554
22000 1.49993 -0.654252 0.129154
23000 1.52485 -0.671092 0.129256
24000 1.48318 -0.681819 0.121998
25000 1.55121 -0.684804 0.134221
26000 1.4708 -0.694567 0.118268
27000 1.51437 -0.737351 0.130208
28000 1.5008 -0.639033 0.12801
29000 1.45206 -0.712811 0.119768
30000 1.52724 -0.719787 0.121222
31000 1.49919 -0.665775 0.12904
32000 1.43956 -0.665213 0.121043
33000 1.51372 -0.643607 0.127462
34000 1.5425 -0.646922 0.138815
35000 1.49957 -0.657492 0.127283
36000 1.53142 -0.632857 0.133747
37000 1.43844 -0.663062 0.118725
38000 1.53525 -0.66968 0.131595
39000 1.50389 -0.638311 0.123219
40000 1.49817 -0.678618 0.121922
41000 1.52259 -0.660135 0.129361
42000 1.55524 -0.617175 0.133706
43000 1.51347 -0.719229 0.126865
44000 1.51509 -0.678093 0.122715
45000 1.53168 -0.674169 0.130411
46000 1.49855 -0.635774 0.124538
47000 1.51811 -0.647376 0.126254
48000 1.51985 -0.719696 0.123265
49000 1.49368 -0.686147 0.126811
50000 1.53109 -0.703264 0.129949
51000 1.51057 -0.650903 0.12863
52000 1.53958 -0.611317 0.133906
53000 1.50829 -0.708497 0.116854
54000 1.47432 -0.686732 0.123819
55000 1.52321 -0.65141 0.128591
56000 1.46626 -0.667586 0.122764
57000 1.48659 -0.675463 0.126166
58000 1.47686 -0.67398 0.124687
59000 1.51345 -0.647151 0.134686
60000 1.53145 -0.66698 0.127349
61000 1.51591 -0.734211 0.126537
62000 1.45985 -0.712471 0.116089
63000 1.47283 -0.715612 0.124049
64000 1.52952 -0.670957 0.129035
65000 1.48451 -0.671136 0.12293
66000 1.49134 -0.679914 0.122517
67000 1.50393 -0.668048 0.124263
68000 1.50544 -0.674473 0.12157
69000 1.57483 -0.66433 0.132875
70000 1.49454 -0.671335 0.122723
71000 1.49925 -0.63786 0.129446
72000 1.5101 -0.697046 0.125183
73000 1.44446 -0.681067 0.122049
74000 1.48245 -0.686647 0.119086
75000 1.48717 -0.723861 0.121777
76000 1.55151 -0.667788 0.131159
77000 1.50903 -0.639048 0.123625
78000 1.4728 -0.752323 0.122357
79000 1.54765 -0.725034 0.126247
80000 1.54525 -0.743124 0.129441
81000 1.48214 -0.647098 0.124702
82000 1.5637 -0.600539 0.13356
83000 1.46789 -0.673605 0.127066
84000 1.55465 -0.651828 0.139795
85000 1.45866 -0.668296 0.116383
86000 1.52316 -0.669748 0.126934
87000 1.46194 -0.654577 0.120245
88000 1.50786 -0.713609 0.125517
89000 1.50981 -0.682435 0.125419
90000 1.49109 -0.682649 0.131333
91000 1.49182 -0.654703 0.120556
92000 1.50701 -0.638171 0.130127
93000 1.50725 -0.671671 0.125538
94000 1.49784 -0.599994 0.129925
95000 1.5047 -0.677919 0.12637
96000 1.45495 -0.716618 0.119559
97000 1.49136 -0.742049 0.120903
98000 1.52029 -0.736996 0.125284
99000 1.50545 -0.681668 0.121263
100000 1.48331 -0.672457 0.124147
101000 1.45532 -0.645346 0.121751
102000 1.49697 -0.64389 0.129702
103000 1.4947 -0.673436 0.127158
104000 1.45234 -0.688954 0.119793
105000 1.50551 -0.66947 0.123365
106000 1.49585 -0.685963 0.129676
107000 1.52892 -0.689705 0.130695
108000 1.50624 -0.661252 0.128
109000 1.52179 -0.631862 0.130209
110000 1.49277 -0.636714 0.126046
111000 1.50556 -0.648715 0.127412
112000 1.49318 -0.652882 0.126567
113000 1.46615 -0.647563 0.125533
114000 1.50872 -0.706367 0.126828
115000 1.47085 -0.631915 0.119102
116000 1.47981 -0.660249 0.122011
117000 1.54276 -0.626609 0.133787
118000 1.45948 -0.63858 0.119578
119000 1.51309 -0.687273 0.124964
120000 1.50901 -0.636213 0.133795
121000 1.47358 -0.658306 0.124225
122000 1.54376 -0.630392 0.130996
123000 1.44707 -0.63925 0.122971
124000 1.52223 -0.643075 0.138295
125000 1.49481 -0.715202 0.123655
126000 1.46945 -0.659884 0.121595
127000 1.49086 -0.686866 0.123029
128000 1.51423 -0.670498 0.128862
129000 1.50076 -0.627593 0.129228
130000 1.47925 -0.683738 0.121709
131000 1.45314 -0.684517 0.113061
132000 1.49665 -0.641302 0.123028
133000 1.50368 -0.609189 0.129424
134000 1.47244 -0.672913 0.119237
135000 1.50721 -0.684415 0.127687
136000 1.50156 -0.638382 0.123263
137000 1.50245 -0.679658 0.12249
138000 1.53001 -0.706394 0.126127
139000 1.46113 -0.688991 0.12319
140000 1.47455 -0.69042 0.116314
141000 1.51771 -0.693185 0.131096
142000 1.511 -0.60192 0.128428
143000 1.48385 -0.701931 0.126552
144000 1.54524 -0.69104 0.133536
145000 1.51688 -0.638867 0.124445
146000 1.49847 -0.68733 0.129924
147000 1.47264 -0.642149 0.124132
148000 1.51886 -0.724257 0.126963
149000 1.4788 -0.715698 0.120768
150000 1.50515 -0.618879 0.127591
151000 1.51867 -0.646959 0.133551
152000 1.52763 -0.712692 0.125506
153000 1.48787 -0.679544 0.126029
154000 1.49602 -0.664652 0.127278
155000 1.46584 -0.638545 0.119825
156000 1.49021 -0.673106 0.124621
157000 1.50012 -0.641094 0.124728
158000 1.46604 -0.687944 0.120509
159000 1.5183 -0.695579 0.131995
160000 1.45599 -0.686992 0.124751
161000 1.4652 -0.65637 0.128218
162000 1.51991 -0.679019 0.128638
163000 1.48315 -0.645565 0.125634
164000 1.51809 -0.647339 0.133254
165000 1.48584 -0.646334 0.124441
166000 1.46353 -0.730684 0.117866
167000 1.50462 -0.657134 0.131827
168000 1.51395 -0.636819 0.131953
169000 1.52132 -0.640616 0.127927
170000 1.48141 -0.59538 0.120388
171000 1.4831 -0.711274 0.12377
172000 1.5011 -0.706981 0.11715
173000 1.48497 -0.635085 0.127242
174000 1.54885 -0.641735 0.13137
175000 1.46809 -0.667917 0.119798
176000 1.50084 -0.663708 0.128359
177000 1.49814 -0.637869 0.129273
178000 1.47097 -0.661141 0.12134
179000 1.51897 -0.637901 0.131507
180000 1.50137 -0.688269 0.125286
181000 1.51642 -0.641352 0.132177
182000 1.50055 -0.679773 0.123407
183000 1.49627 -0.684463 0.121534
184000 1.45179 -0.703034 0.118056
185000 1.52112 -0.707431 0.1275
186000 1.5303 -0.708014 0.124637
187000 1.50904 -0.644219 0.126435
188000 1.54269 -0.627756 0.130774
189000 1.48976 -0.606242 0.128731
190000 1.52452 -0.614232 0.130406
191000 1.51888 -0.663156 0.126635
192000 1.45216 -0.733164 0.119671
193000 1.54021 -0.736956 0.126736
194000 1.45554 -0.663402 0.117706
195000 1.5373 -0.697104 0.130422
196000 1.49198 -0.639642 0.128772
197000 1.44455 -0.620775 0.118798
