# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 1.48136 -0.105394 0.0141831
3000 1.51265 -0.0833717 0.0147054
4000 1.51811 -0.0969005 0.0146339
5000 1.45178 -0.0961782 0.0139736
6000 1.51592 -0.0825124 0.0145675
7000 1.53428 -0.0960145 0.0148672
8000 1.52522 -0.0973099 0.0145645
9000 1.52909 -0.0916867 0.0146736
10000 1.4752 -0.0787862 0.0141644
11000 1.49639 -0.0880304 0.0146113
12000 1.52079 -0.0864602 0.0149463
13000 1.49114 -0.0893997 0.0144541
14000 1.4944 -0.0806904 0.0144648
15000 1.46689 -0.0681844 0.0142086
16000 1.49673 -0.0682859 0.0145612
17000 1.5051 -0.0572827 0.0146568
18000 1.49958 -0.0510525 0.0145882
19000 1.50507 -0.0603382 0.0145016
20000 1.49396 -0.0511691 0.0146441
21000 1.51105 -0.0580953 0.0148844
22000 1.47747 -0.0498575 0.0144305
23000 1.50263 -0.0633397 0.0145938
24000 1.49814 -0.0858528 0.014561
25000 1.48081 -0.0722176 0.014546
26000 1.53645 -0.0586096 0.014964
27000 1.46507 -0.0739915 0.0142068
28000 1.53151 -0.0651398 0.0149776
29000 1.47385 -0.0736056 0.0143892
30000 1.5347 -0.0589635 0.0151058
31000 1.45462 -0.0831837 0.0139716
32000 1.49622 -0.08461 0.0144464
33000 1.50517 -0.0668764 0.0146112
34000 1.49847 -0.0554729 0.0147399
35000 1.48521 -0.0553291 0.0145857
36000 1.55867 -0.0677727 0.015244
37000 1.49296 -0.0529099 0.0145791
38000 1.52269 -0.0508747 0.0147954
39000 1.50142 -0.0553621 0.0145331
40000 1.54082 -0.0582535 0.015073
41000 1.51878 -0.0486091 0.0150324
42000 1.48866 -0.0641853 0.014478
43000 1.47926 -0.0518024 0.0145001
44000 1.52317 -0.0716195 0.0146032
45000 1.50156 -0.0819235 0.0143944
46000 1.47439 -0.0792801 0.0141985
47000 1.48322 -0.0781346 0.0142859
48000 1.49725 -0.0740629 0.0144871
49000 1.51019 -0.073007 0.0146798
50000 1.49447 -0.0664985 0.0144374
51000 1.50251 -0.066708 0.0146861
52000 1.52139 -0.0680028 0.0147792
53000 1.45229 -0.0645126 0.0140919
54000 1.46519 -0.0691034 0.0141118
55000 1.53113 -0.05676 0.0149788
56000 1.51038 -0.0820997 0.0146432
57000 1.45992 -0.0882423 0.0141466
58000 1.53947 -0.0464135 0.0151947
59000 1.50917 -0.0533689 0.0147346
60000 1.46066 -0.0855924 0.0140861
61000 1.47518 -0.0938704 0.0141651
62000 1.49727 -0.0966794 0.0143352
63000 1.52762 -0.0919814 0.0147521
64000 1.50803 -0.0934677 0.0145273
65000 1.52393 -0.0852546 0.0147274
66000 1.55686 -0.1004 0.0149586
67000 1.53939 -0.0921122 0.014911
68000 1.49059 -0.0751494 0.0143525
69000 1.52362 -0.062078 0.0147981
70000 1.5566 -0.0663465 0.0152376
71000 1.53791 -0.0456861 0.0151438
72000 1.46653 -0.0588339 0.0142079
73000 1.52556 -0.0682479 0.0148966
74000 1.50451 -0.064584 0.0146037
75000 1.50538 -0.0582837 0.0148425
76000 1.50063 -0.0692359 0.0145483
77000 1.48346 -0.0603255 0.0144546
78000 1.54279 -0.0840989 0.015115
79000 1.47184 -0.0741098 0.0142154
80000 1.45805 -0.0701431 0.0141222
81000 1.47853 -0.0819459 0.014414
82000 1.49074 -0.0799281 0.014448
83000 1.49468 -0.0678462 0.0145111
84000 1.50662 -0.0774422 0.0144129
85000 1.54218 -0.0718621 0.0150466
86000 1.44468 -0.0698169 0.0140011
87000 1.52037 -0.0718913 0.0147517
88000 1.48697 -0.0614272 0.014459
89000 1.49216 -0.0624262 0.0143797
90000 1.53233 -0.0706531 0.0147383
91000 1.44537 -0.0737992 0.0141414
92000 1.51727 -0.0604773 0.014845
93000 1.50822 -0.0676556 0.0146131
94000 1.48786 -0.0667267 0.0145595
95000 1.51295 -0.0509384 0.015005
