# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 1.48796 -0.00883609 0.00146777
2000 1.55865 -0.0107298 0.00153845
3000 1.48916 -0.00988013 0.00147051
4000 1.48582 -0.00736863 0.00146864
5000 1.48271 -0.0105713 0.00146084
6000 1.5011 -0.00427093 0.00148109
7000 1.46262 -0.00380801 0.00144698
8000 1.48329 -0.00711375 0.00146755
9000 1.51959 -0.0053423 0.00150324
10000 1.47445 -0.00712179 0.0014623
11000 1.5017 -0.00572568 0.00148217
12000 1.44103 -0.00355176 0.00142403
13000 1.52008 -0.00453862 0.00150177
14000 1.51422 -0.00803893 0.00150251
15000 1.48671 -0.0108438 0.00146387
16000 1.46175 -0.00656908 0.00144928
17000 1.51941 -0.00360244 0.00150283
18000 1.50794 -0.00721196 0.00149131
19000 1.47817 -0.00780257 0.00146163
20000 1.48819 -0.00414187 0.0014726
21000 1.49921 -0.00432641 0.00147832
22000 1.47482 -0.00599389 0.00145779
23000 1.49853 -0.00568352 0.00148349
24000 1.50809 -0.00916284 0.0014889
25000 1.49318 -0.00817026 0.00146904
26000 1.51863 -0.00450301 0.00150073
27000 1.50533 -0.00539318 0.00148662
28000 1.49729 -0.00453095 0.00148082
29000 1.52359 -0.00592715 0.00150604
30000 1.48148 -0.00707091 0.00145985
31000 1.53246 -0.00192406 0.00151499
32000 1.46495 -0.00704061 0.00144419
33000 1.49902 -0.00453795 0.00148695
34000 1.52817 -0.0048524 0.00151155
35000 1.53655 -0.00856918 0.00152643
36000 1.49121 -0.00585324 0.00147679
37000 1.50614 -0.00430182 0.00149048
38000 1.47284 -0.0138001 0.00145502
39000 1.48886 -0.00437833 0.00148244
40000 1.50351 -0.00443544 0.00149105
41000 1.49262 -0.0017777 0.00147595
42000 1.48595 -0.00169089 0.00147338
43000 1.49746 -0.00607484 0.0014757
44000 1.46168 -0.00865589 0.00144139
45000 1.46895 -0.00470102 0.00145484
46000 1.49031 -0.00393887 0.0014766
47000 1.46476 -0.00527827 0.00144814
48000 1.44561 -0.00810055 0.00143088
49000 1.52631 -0.00472779 0.00150962
50000 1.48691 -0.00538996 0.00146717
51000 1.4557 -0.00775786 0.00143898
52000 1.45119 -0.00935707 0.00143008
53000 1.50455 -0.00651954 0.00148645
54000 1.49442 -0.00490269 0.00147719
55000 1.54159 -0.00323549 0.00152527
56000 1.4906 -0.00499608 0.00147388
57000 1.51483 -0.00694021 0.00149698
58000 1.51654 -0.00562335 0.00150257
59000 1.46496 -0.00138387 0.00144995
60000 1.48207 -0.00459979 0.00146669
