# N = 100
# rho = 0.001
# cutoff = 3.5
# Temperature PotentialEnergy Pressure
+7.4957E-01 +2.1203E-04 -1.1757E-02 +1.2730E-03 +7.3560E-04 +5.1939E-07 
+8.0058E-01 +2.7802E-04 -1.3402E-02 +8.7913E-04 +7.8549E-04 +5.7075E-07 
+8.4986E-01 +3.0769E-04 -1.0366E-02 +1.0872E-03 +8.3563E-04 +3.9873E-07 
+8.9933E-01 +3.7152E-04 -9.4157E-03 +5.1555E-04 +8.8466E-04 +6.1220E-07 
+9.5057E-01 +3.8521E-04 -8.2179E-03 +3.9554E-04 +9.3632E-04 +4.5691E-07 
+1.0003E+00 +3.7989E-04 -8.3406E-03 +5.4269E-04 +9.8539E-04 +3.6806E-07 
+1.1000E+00 +5.0757E-04 -8.6955E-03 +5.1231E-04 +1.0847E-03 +5.3166E-07 
+1.1998E+00 +4.6748E-04 -7.0892E-03 +2.3837E-04 +1.1840E-03 +5.2809E-07 
+1.2991E+00 +5.7409E-04 -8.0938E-03 +4.8923E-04 +1.2819E-03 +4.1938E-07 
+1.4000E+00 +6.8083E-04 -7.7235E-03 +6.8377E-04 +1.3825E-03 +7.0383E-07 
+1.5013E+00 +6.9778E-04 -7.1431E-03 +4.3960E-04 +1.4831E-03 +7.8690E-07 
+1.5993E+00 +4.7113E-04 -8.3414E-03 +9.2086E-04 +1.5796E-03 +6.4525E-07 
+1.7001E+00 +6.5451E-04 -6.6403E-03 +2.7401E-04 +1.6802E-03 +6.4465E-07 
+1.7997E+00 +6.6834E-04 -7.0204E-03 +5.0795E-04 +1.7790E-03 +8.3107E-07 
+1.9010E+00 +8.0766E-04 -6.6646E-03 +3.6972E-04 +1.8794E-03 +9.2787E-07 
+2.0003E+00 +7.6968E-04 -6.5091E-03 +2.4728E-04 +1.9782E-03 +8.3791E-07 
+2.9984E+00 +9.3675E-04 -5.8780E-03 +2.0184E-04 +2.9678E-03 +9.6308E-07 
+3.9984E+00 +1.7401E-03 -5.2084E-03 +9.6577E-05 +3.9598E-03 +1.7497E-06 
+5.0001E+00 +3.0193E-03 -4.9320E-03 +1.3446E-04 +4.9530E-03 +3.0179E-06 
