# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 4.50837 -0.0526848 0.0446903
2000 4.90531 -0.0576247 0.048536
3000 4.86374 -0.0452368 0.0484295
4000 5.01557 -0.0423524 0.0502352
5000 5.0315 -0.0527627 0.0499733
6000 4.90029 -0.0514882 0.0487515
7000 4.97998 -0.0524426 0.049688
8000 5.08255 -0.0477939 0.0508666
9000 5.03828 -0.0534129 0.050166
10000 4.90276 -0.0541116 0.0486516
11000 5.13386 -0.0629403 0.0510406
12000 5.09873 -0.0654414 0.0503982
13000 4.73338 -0.060176 0.0468031
14000 5.09011 -0.0499843 0.0506564
15000 5.05821 -0.0490548 0.0503497
16000 4.79485 -0.0452347 0.0475913
17000 5.15177 -0.0505866 0.0512579
18000 5.04918 -0.0518093 0.0502777
19000 4.95235 -0.0464506 0.0491324
20000 4.86918 -0.0418452 0.0487934
21000 4.98106 -0.045718 0.0496829
22000 4.86093 -0.0462817 0.048165
23000 4.88095 -0.0475008 0.0486196
24000 5.00801 -0.0499683 0.0500642
25000 4.90118 -0.0440934 0.0489572
26000 5.06204 -0.0624397 0.0502016
27000 5.11428 -0.0527215 0.0506798
28000 4.82244 -0.0522005 0.0479631
29000 5.09131 -0.0491642 0.0505669
30000 5.11758 -0.0482681 0.05105
31000 4.92788 -0.0524468 0.0486925
32000 5.03933 -0.0503694 0.0501909
33000 4.9974 -0.0491432 0.049751
34000 5.09838 -0.0482701 0.0510104
35000 5.05953 -0.0508146 0.0502721
36000 5.01049 -0.0531286 0.049685
37000 4.9156 -0.054367 0.0488332
38000 4.96821 -0.0473907 0.049608
39000 5.15753 -0.0436124 0.0515971
40000 5.09524 -0.0358367 0.0514129
41000 4.85524 -0.0448927 0.0482707
42000 5.01611 -0.044843 0.0500325
43000 5.0975 -0.0482507 0.0503598
44000 4.88437 -0.0539623 0.0483876
45000 4.90433 -0.0466857 0.0487652
46000 5.00805 -0.0580165 0.0498074
47000 5.13692 -0.0481475 0.0508617
48000 5.07524 -0.0522997 0.0505324
49000 4.97672 -0.0585495 0.0495437
50000 4.86269 -0.0502012 0.0483059
51000 5.14738 -0.0515697 0.0508159
52000 4.84663 -0.0490595 0.0481502
53000 5.22218 -0.0668511 0.051905
54000 4.94219 -0.0370258 0.0498093
55000 4.99755 -0.0529245 0.0496118
56000 5.06866 -0.0425603 0.0509195
57000 5.08553 -0.0506529 0.0509315
58000 4.84949 -0.048678 0.0486931
59000 4.98029 -0.0524658 0.0492807
60000 5.01709 -0.0605087 0.0497908
61000 4.99958 -0.049928 0.0499957
62000 5.23803 -0.0585117 0.0521325
63000 5.00332 -0.0472664 0.0499515
64000 5.00903 -0.0485176 0.0499416
65000 5.09779 -0.0490763 0.0504123
66000 4.80931 -0.0534338 0.0476532
67000 5.18179 -0.0465833 0.0516729
68000 4.91349 -0.0461547 0.0486701
69000 4.92014 -0.0458275 0.0486135
70000 5.10011 -0.0628307 0.0508544
71000 4.99348 -0.0449733 0.0496531
72000 4.82314 -0.0487097 0.0484421
73000 5.13302 -0.0447187 0.0509785
74000 5.0568 -0.0474504 0.0504776
75000 4.88236 -0.0463953 0.0484048
76000 5.07709 -0.042769 0.0507139
77000 5.12162 -0.0457622 0.0512155
78000 4.85075 -0.0498897 0.048172
79000 5.19416 -0.0464523 0.0519033
80000 4.9563 -0.0376778 0.0495599
81000 4.89706 -0.0474254 0.0488319
82000 5.12662 -0.0531744 0.0510244
83000 5.13552 -0.0460729 0.0510378
84000 4.83897 -0.0524525 0.0478085
85000 5.02317 -0.0421638 0.0504728
86000 5.09257 -0.0579971 0.0507679
87000 5.07444 -0.0422881 0.0504434
88000 4.97615 -0.0500617 0.0493853
89000 5.01317 -0.0517197 0.0499276
90000 5.03822 -0.0530617 0.0499766
91000 5.09031 -0.0531982 0.0505015
92000 5.05175 -0.0460619 0.0502654
93000 4.91437 -0.0454491 0.0489803
94000 4.90769 -0.0483151 0.0489058
95000 4.92931 -0.0627137 0.0488693
96000 4.85293 -0.0538266 0.0481872
97000 4.96813 -0.0470517 0.0492065
98000 4.89873 -0.0555342 0.0485147
99000 5.00402 -0.0570081 0.0502058
100000 5.0356 -0.0548474 0.0501134
101000 4.98507 -0.0440665 0.0496988
102000 4.94536 -0.0531192 0.0490592
103000 5.06298 -0.0519806 0.0506505
104000 4.97875 -0.0491695 0.0494886
105000 5.06015 -0.0521668 0.050406
106000 5.0193 -0.050817 0.0499268
107000 5.07076 -0.0415556 0.0505889
108000 4.85272 -0.0561962 0.0481874
109000 5.10823 -0.0716374 0.0505778
110000 5.20094 -0.0628909 0.0514978
111000 4.84948 -0.0562304 0.0480774
112000 5.12327 -0.0510229 0.0511742
113000 4.81158 -0.0610637 0.0477787
114000 5.0837 -0.0462196 0.0505879
115000 5.05204 -0.0540253 0.0501432
116000 4.87722 -0.0496756 0.0487844
117000 5.07724 -0.0508838 0.0502839
118000 5.15369 -0.0568135 0.0510964
119000 4.87171 -0.0403842 0.0488017
120000 5.17193 -0.0425601 0.0515793
121000 4.82528 -0.0484733 0.0479536
122000 5.12034 -0.0534158 0.0510813
123000 4.81801 -0.0467257 0.0475172
124000 5.19703 -0.0530877 0.0519167
125000 5.00506 -0.0431297 0.0503454
126000 4.97097 -0.0425521 0.0493521
127000 4.96162 -0.0634561 0.0495326
128000 4.90753 -0.0624622 0.0488192
129000 5.08695 -0.0567626 0.0503116
130000 4.97815 -0.0440996 0.0496531
131000 4.94389 -0.0416644 0.0494534
132000 4.97581 -0.0536578 0.0497072
133000 4.98213 -0.0480044 0.0493128
134000 5.08819 -0.0499563 0.0506636
135000 5.01534 -0.0522893 0.050106
136000 4.97661 -0.0591428 0.0493171
137000 5.02369 -0.0463037 0.0502989
138000 5.08518 -0.0553848 0.0500508
139000 5.08494 -0.0504421 0.050362
140000 5.11663 -0.0470747 0.0509839
141000 4.97877 -0.059376 0.0493303
142000 5.12422 -0.049039 0.0507822
143000 4.98304 -0.0411993 0.0497111
144000 5.07587 -0.047672 0.0504317
145000 4.87865 -0.0494676 0.0484565
146000 4.78233 -0.0400398 0.0479528
147000 4.84147 -0.037975 0.0487822
148000 5.02851 -0.040814 0.0502578
149000 4.97288 -0.0450133 0.0497655
150000 4.79448 -0.0589645 0.0475289
151000 5.03204 -0.0497324 0.0504025
152000 5.09385 -0.0430206 0.0510856
153000 5.02046 -0.044054 0.0500984
154000 4.9657 -0.0461604 0.0494729
155000 4.89624 -0.0416769 0.0489005
156000 4.89841 -0.0480378 0.0486967
