# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 3.68884 -0.0526062 0.0365111
2000 3.97353 -0.056704 0.0396353
3000 3.9793 -0.0684947 0.0394548
4000 4.07628 -0.0426427 0.0405403
5000 3.94243 -0.0449966 0.0393174
6000 4.02468 -0.0420096 0.0402629
7000 4.01831 -0.0503851 0.0400267
8000 4.0347 -0.0535591 0.0402985
9000 4.01151 -0.0592645 0.039938
10000 4.00291 -0.0487874 0.0396715
11000 3.97257 -0.061099 0.0395991
12000 4.03313 -0.0685142 0.0398408
13000 4.08904 -0.060326 0.0403342
14000 3.84179 -0.0574191 0.0380087
15000 4.08674 -0.059729 0.0406685
16000 4.09552 -0.0552789 0.0407891
17000 3.9232 -0.0510326 0.0389764
18000 3.99893 -0.0554357 0.0396424
19000 4.04114 -0.0583963 0.040108
20000 3.89696 -0.0518632 0.0387036
21000 4.03854 -0.0527575 0.0401823
22000 3.93001 -0.0478205 0.0388116
23000 4.06598 -0.0508912 0.0405607
24000 3.98807 -0.0475576 0.0396709
25000 4.03374 -0.0474249 0.0401426
26000 3.94307 -0.0519652 0.0390893
27000 4.05621 -0.0510048 0.0401331
28000 4.03912 -0.0632085 0.0399741
29000 4.025 -0.0558338 0.0398733
30000 3.99346 -0.0555657 0.0394926
31000 4.01869 -0.0513842 0.0399887
32000 4.02832 -0.0588928 0.0400273
33000 3.99826 -0.0430458 0.0398257
34000 4.00705 -0.0650594 0.039437
35000 4.00908 -0.0442832 0.0400563
36000 3.97088 -0.0473565 0.0395881
37000 3.9828 -0.0595105 0.0395238
38000 4.02151 -0.0451599 0.0400904
39000 3.97255 -0.0480593 0.0394011
40000 3.91993 -0.0535138 0.0387123
41000 4.01174 -0.0511913 0.0398092
42000 3.89201 -0.0442537 0.0388451
43000 4.0143 -0.0557127 0.0399783
44000 3.97447 -0.0523946 0.0392432
45000 4.10549 -0.0482263 0.0407414
46000 3.97299 -0.0540994 0.0394578
47000 4.08946 -0.0546197 0.0410804
48000 4.12541 -0.0586051 0.0406718
49000 4.04249 -0.0505143 0.0402583
50000 4.03354 -0.0594634 0.0401734
51000 4.07073 -0.0642981 0.0405505
52000 4.10814 -0.0616901 0.0403571
53000 4.00517 -0.080603 0.0396512
54000 3.97118 -0.0596231 0.0394321
55000 4.09595 -0.048606 0.0406778
56000 3.88933 -0.0646528 0.0381394
57000 4.14556 -0.0591915 0.0408186
58000 4.06426 -0.0521273 0.040598
59000 3.96598 -0.057863 0.0392758
60000 3.94407 -0.0412094 0.039405
61000 3.95712 -0.0548283 0.0393478
62000 3.93657 -0.0689245 0.0387101
63000 4.00286 -0.0530658 0.0396601
64000 4.01886 -0.0500591 0.040306
65000 3.89389 -0.0477018 0.0387019
66000 3.99408 -0.0474394 0.0399262
67000 3.90293 -0.0502401 0.0385676
68000 3.86682 -0.0559073 0.0383121
69000 3.89624 -0.0589104 0.0385916
70000 4.03101 -0.0422498 0.0404152
71000 3.94859 -0.0523371 0.0391264
72000 3.96964 -0.0498712 0.0392473
73000 4.00749 -0.0566029 0.03964
74000 3.86142 -0.0602896 0.0383736
75000 4.08379 -0.0442893 0.0408403
76000 4.03058 -0.0497034 0.0399697
77000 3.88305 -0.0492043 0.0385824
78000 4.09728 -0.0553008 0.0406489
79000 4.01539 -0.0510871 0.0398867
80000 3.885 -0.0554745 0.0386053
81000 4.0645 -0.0351791 0.0409505
82000 3.94162 -0.0482935 0.0393282
83000 3.9228 -0.0646749 0.0386497
84000 3.88284 -0.0680696 0.038628
85000 4.09021 -0.0495114 0.0404974
86000 4.01468 -0.0535161 0.0398795
87000 3.93179 -0.0558486 0.0390841
88000 3.92407 -0.0626006 0.0389788
89000 4.05578 -0.0672862 0.0401602
90000 4.05719 -0.0605269 0.0402012
91000 4.012 -0.0487294 0.0399787
92000 3.91304 -0.0463397 0.0389418
93000 4.0981 -0.0389769 0.0407376
94000 4.07859 -0.0415975 0.0408112
95000 3.98794 -0.049343 0.0394235
96000 4.10453 -0.0644873 0.0404027
97000 3.97401 -0.0488992 0.0395982
98000 4.01124 -0.0445758 0.0398721
99000 3.92102 -0.0510512 0.0389646
100000 4.07949 -0.0632782 0.0404645
101000 4.01574 -0.0618054 0.0397507
102000 4.0073 -0.0508425 0.0396347
103000 3.92288 -0.0560584 0.0390449
104000 3.948 -0.0593989 0.0391644
105000 3.9104 -0.0534312 0.0387701
106000 3.87809 -0.0510871 0.038481
107000 3.96942 -0.0523917 0.0391042
108000 3.92284 -0.0472396 0.0389442
109000 3.83055 -0.044875 0.038017
110000 3.98602 -0.0507201 0.039647
111000 4.08887 -0.0469612 0.0405154
112000 4.02342 -0.0488506 0.0399298
113000 3.89486 -0.0503015 0.0388142
114000 4.09643 -0.0639779 0.0403838
115000 3.99641 -0.0505958 0.0398185
116000 3.94609 -0.0590268 0.0391043
117000 3.96511 -0.0565276 0.0393142
118000 3.91187 -0.0518452 0.0389249
119000 4.0023 -0.0552724 0.0398232
120000 4.0296 -0.050769 0.0399046
121000 3.84706 -0.0594596 0.0378849
122000 3.909 -0.0523315 0.0388244
123000 3.99405 -0.0568798 0.0397852
124000 3.93745 -0.0635059 0.0389021
125000 3.86207 -0.0623138 0.038128
126000 4.02142 -0.0578188 0.0397672
127000 4.02729 -0.0586971 0.0399219
128000 4.06475 -0.0483812 0.0403143
129000 4.01913 -0.0468292 0.039898
130000 4.06656 -0.0580225 0.0406434
131000 4.02819 -0.0588948 0.0398247
132000 3.95953 -0.0534584 0.0395032
133000 4.08258 -0.0547768 0.0405914
134000 3.94081 -0.0593972 0.0391722
135000 4.00444 -0.0520554 0.0400514
136000 4.0207 -0.0674308 0.0397915
137000 4.03507 -0.0535078 0.0402333
138000 3.90032 -0.0544499 0.0388274
139000 3.99713 -0.0490528 0.0397092
140000 3.921 -0.0516528 0.0388623
141000 4.10863 -0.0373987 0.0413273
142000 3.97599 -0.0614959 0.0391678
143000 3.98531 -0.0779678 0.039093
144000 3.94427 -0.0838986 0.0387787
145000 4.10912 -0.0441668 0.0412505
146000 3.86284 -0.0577699 0.0381128
147000 4.08509 -0.0520168 0.0403171
148000 4.06998 -0.0507859 0.0404692
149000 3.9597 -0.0632454 0.0391971
150000 4.03984 -0.0510308 0.0399871
151000 4.0365 -0.0513025 0.0401378
152000 3.84764 -0.0547605 0.0383437
153000 4.18876 -0.0535133 0.0415062
154000 3.93014 -0.0724726 0.0389739
155000 3.94197 -0.0621689 0.0389881
156000 4.17575 -0.0466926 0.0415251
157000 3.97314 -0.0561943 0.0393199
158000 3.8889 -0.050491 0.0385957
159000 4.16706 -0.0499027 0.0414268
160000 3.91187 -0.0479929 0.0391087
161000 3.88443 -0.0477433 0.0388653
162000 3.93947 -0.0537 0.0389841
163000 4.06717 -0.0608006 0.0404056
164000 3.99631 -0.0518207 0.0396087
165000 3.93831 -0.0439401 0.0391863
166000 4.02231 -0.0415341 0.0401716
167000 4.05092 -0.0576171 0.0404089
168000 4.01097 -0.0594642 0.039752
169000 3.95528 -0.0472414 0.0391501
170000 3.9576 -0.0468458 0.0393938
171000 4.05822 -0.0480768 0.0405077
172000 3.95164 -0.0477423 0.039446
173000 4.09347 -0.0565553 0.0409429
174000 3.96694 -0.0622856 0.0393239
175000 3.90936 -0.0633523 0.0385367
176000 4.15363 -0.0554635 0.0411945
177000 3.94063 -0.0557594 0.0389442
178000 4.01147 -0.0493514 0.0401328
179000 3.90231 -0.0496294 0.0385948
180000 4.07286 -0.0498135 0.0401112
181000 4.01624 -0.0569167 0.0394759
182000 3.94379 -0.0689918 0.0391563
183000 3.96869 -0.0442694 0.03958
184000 4.0004 -0.0514659 0.0400699
185000 3.97858 -0.0544231 0.0395319
186000 4.04781 -0.0585466 0.0400625
187000 3.8681 -0.0498892 0.0384901
188000 4.10899 -0.0545922 0.0408001
189000 4.08296 -0.0475268 0.0403869
190000 3.93079 -0.0575811 0.0390669
191000 4.00765 -0.0467717 0.0396929
192000 4.02682 -0.0591677 0.0398891
193000 3.93691 -0.0386601 0.0392412
194000 3.97199 -0.0598673 0.0391593
195000 3.98055 -0.0602041 0.0397836
196000 3.94782 -0.0594929 0.0395611
197000 4.07266 -0.0630776 0.0405795
198000 3.96847 -0.0724027 0.0391067
199000 4.03502 -0.0660585 0.0400771
200000 4.02321 -0.0585782 0.0401205
201000 4.06744 -0.0415128 0.0403355
202000 4.04212 -0.0588061 0.0401016
203000 4.00811 -0.0577792 0.0396696
