# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 1.37649 -0.0102433 0.00135588
2000 1.38187 -0.00974704 0.00136063
3000 1.37999 -0.00878518 0.00136125
4000 1.37711 -0.00853618 0.00135782
5000 1.36525 -0.00481437 0.00135268
6000 1.41252 -0.00518343 0.00140057
7000 1.4022 -0.0071329 0.0013832
8000 1.39946 -0.00596003 0.00138149
9000 1.39945 -0.0128233 0.0013837
10000 1.41755 -0.00599238 0.00139861
11000 1.39156 -0.00540608 0.00137277
12000 1.41442 -0.00559035 0.00139571
13000 1.39171 -0.00343027 0.0013783
14000 1.4007 -0.00480009 0.00138366
15000 1.41692 -0.00467518 0.00139958
16000 1.38236 -0.00670055 0.00136483
17000 1.3803 -0.00738365 0.00136498
18000 1.35697 -0.00440301 0.00133728
19000 1.43327 -0.00426081 0.00141697
20000 1.40366 -0.00343854 0.00139109
21000 1.35425 -0.0141172 0.00133077
22000 1.41374 -0.012705 0.0013915
23000 1.40988 -0.00920255 0.00139186
24000 1.41669 -0.00627452 0.0014003
25000 1.34455 -0.00514172 0.00132552
26000 1.42868 -0.00933073 0.00141223
27000 1.41705 -0.00777091 0.00139242
28000 1.44458 -0.00693683 0.00142133
29000 1.35928 -0.00582269 0.0013445
30000 1.43772 -0.0051337 0.00142161
31000 1.35926 -0.0031306 0.00134658
32000 1.44416 -0.00588616 0.00142747
33000 1.34627 -0.00147386 0.00133002
34000 1.43167 -0.00432127 0.00141148
35000 1.38443 -0.0127321 0.0013558
36000 1.43156 -0.00794603 0.00141246
37000 1.44443 -0.00978648 0.00142571
38000 1.38092 -0.0044291 0.00136847
39000 1.40762 -0.00552178 0.00139218
40000 1.41913 -0.00282267 0.00140264
41000 1.34915 -0.00447474 0.00133673
42000 1.3852 -0.00635525 0.00136879
43000 1.40177 -0.00661488 0.00138291
44000 1.44768 -0.00692738 0.00142938
45000 1.36776 -0.00393905 0.00135193
46000 1.38317 -0.0044299 0.00136748
47000 1.41564 -0.00996849 0.00139639
48000 1.38739 -0.00328389 0.0013718
49000 1.43725 -0.00345865 0.00142405
50000 1.36614 -0.00784198 0.00135673
51000 1.38947 -0.0061231 0.0013706
52000 1.41114 -0.00511178 0.00139636
53000 1.38948 -0.00620697 0.0013723
54000 1.44826 -0.00793513 0.00142768
55000 1.38314 -0.00739178 0.00136447
56000 1.37041 -0.0122782 0.00134911
57000 1.42935 -0.00959393 0.00140754
58000 1.38765 -0.00635081 0.00137135
59000 1.36744 -0.00420951 0.00135096
60000 1.39185 -0.00323195 0.00137543
61000 1.39988 -0.00881292 0.00137434
62000 1.41644 -0.00876396 0.0014016
63000 1.37093 -0.00230654 0.0013568
64000 1.40637 -0.00968476 0.00138379
65000 1.41847 -0.0147864 0.00139599
66000 1.4294 -0.0042496 0.00141769
67000 1.42875 -0.00433805 0.0014146
68000 1.40636 -0.00620359 0.00138661
69000 1.36344 -0.0044771 0.00134534
70000 1.39779 -0.0149597 0.00137494
71000 1.39323 -0.00708536 0.00137328
72000 1.40469 -0.0056397 0.00139039
73000 1.41493 -0.00513129 0.00140167
74000 1.43405 -0.00440306 0.0014164
75000 1.35968 -0.00451176 0.00134609
76000 1.47158 -0.00669227 0.00145071
77000 1.38557 -0.0130834 0.00136285
78000 1.3634 -0.0183271 0.00134688
79000 1.42204 -0.0201352 0.00139127
80000 1.38531 -0.0148377 0.00136851
81000 1.38641 -0.0137418 0.00137126
82000 1.44954 -0.0137732 0.00142828
83000 1.37936 -0.0139901 0.00135842
84000 1.3859 -0.015042 0.00136712
85000 1.412 -0.0141476 0.00139589
86000 1.35138 -0.0125221 0.00133129
87000 1.416 -0.0126467 0.00139679
88000 1.43709 -0.0175417 0.00140921
89000 1.39322 -0.0122014 0.00137566
90000 1.40314 -0.0139371 0.00138348
91000 1.4075 -0.0148699 0.0013863
92000 1.39653 -0.0157665 0.00138154
93000 1.40169 -0.0156923 0.00138344
94000 1.39013 -0.0150887 0.00136755
95000 1.41312 -0.0142302 0.00139499
96000 1.41802 -0.0162155 0.00139989
97000 1.37407 -0.0143631 0.00135379
98000 1.42635 -0.0144433 0.00140739
99000 1.38248 -0.0234444 0.00135486
100000 1.38757 -0.0230874 0.00136713
101000 1.44527 -0.0123757 0.00142435
102000 1.36222 -0.0180944 0.00134399
103000 1.37593 -0.0220408 0.0013508
104000 1.38036 -0.0186558 0.00136363
105000 1.35567 -0.0193512 0.00133493
106000 1.36848 -0.0183542 0.00134768
107000 1.395 -0.0170454 0.00137497
108000 1.36289 -0.0147124 0.00134754
109000 1.39696 -0.0152392 0.00137173
110000 1.35702 -0.0170336 0.00133687
111000 1.41456 -0.0148298 0.00139489
112000 1.36901 -0.0146717 0.0013497
113000 1.34113 -0.0151062 0.00132446
114000 1.36253 -0.0127702 0.00134472
115000 1.40627 -0.00848433 0.00138571
116000 1.37492 -0.00852805 0.00135356
117000 1.36703 -0.00374923 0.00135192
118000 1.43924 -0.0114225 0.00141475
119000 1.39461 -0.00734951 0.00137334
120000 1.38939 -0.00481068 0.0013719
121000 1.38923 -0.00972742 0.00137435
122000 1.40108 -0.00599794 0.0013857
123000 1.41529 -0.00909839 0.00139557
124000 1.33856 -0.0091589 0.00131426
125000 1.40212 -0.00541535 0.00138486
126000 1.38028 -0.00449912 0.00137152
127000 1.46017 -0.00412752 0.00144596
128000 1.37954 -0.00579846 0.00136093
129000 1.39444 -0.00449449 0.0013761
130000 1.40881 -0.00691332 0.00139258
131000 1.37343 -0.00368156 0.00136006
132000 1.38343 -0.00644953 0.00136468
133000 1.38972 -0.00846691 0.00138003
134000 1.42159 -0.00653762 0.00140549
135000 1.4038 -0.00397344 0.00138584
136000 1.41521 -0.00314401 0.00139807
137000 1.39404 -0.00839379 0.00137426
138000 1.38738 -0.00448129 0.00137282
139000 1.44599 -0.00656904 0.00143248
140000 1.36483 -0.00249803 0.00135696
141000 1.40656 -0.00342802 0.00139624
142000 1.43069 -0.00660867 0.00140674
143000 1.36702 -0.00765957 0.00134704
144000 1.38635 -0.00662889 0.00137183
145000 1.42981 -0.00534268 0.00141466
146000 1.43479 -0.00443566 0.00141637
147000 1.41274 -0.0043802 0.0014006
148000 1.39292 -0.00256824 0.00137552
149000 1.37452 -0.00531838 0.00135732
150000 1.41318 -0.00318896 0.0013971
151000 1.38498 -0.00338086 0.00136885
152000 1.35733 -0.00489115 0.00134249
153000 1.39496 -0.00443689 0.00137892
154000 1.42182 -0.00478819 0.00140382
155000 1.39114 -0.00770353 0.00137207
156000 1.42206 -0.00596885 0.00140584
157000 1.3609 -0.00333135 0.00134594
158000 1.39991 -0.00498345 0.00138127
159000 1.44857 -0.00596725 0.00143267
160000 1.39695 -0.00371057 0.0013837
161000 1.39421 -0.00715497 0.00137602
162000 1.42616 -0.00403718 0.00141207
163000 1.42901 -0.00806591 0.00141678
164000 1.37916 -0.00621193 0.00136441
165000 1.37575 -0.0099128 0.0013489
166000 1.43797 -0.0093149 0.00141827
167000 1.43408 -0.00655748 0.00141563
168000 1.36648 -0.00863685 0.00134316
169000 1.39137 -0.00807829 0.00137971
170000 1.42135 -0.00526001 0.00140546
171000 1.41707 -0.00668592 0.00139659
172000 1.38556 -0.0037421 0.00136982
173000 1.377 -0.0046674 0.00135986
174000 1.40283 -0.00673599 0.00138433
175000 1.39112 -0.0112387 0.00136835
176000 1.41265 -0.0107392 0.00138759
177000 1.42314 -0.0133861 0.00139672
178000 1.41142 -0.0102679 0.00139034
179000 1.39724 -0.00676652 0.00138027
180000 1.41219 -0.0136796 0.00138986
181000 1.34746 -0.0128951 0.00132443
182000 1.37082 -0.0119514 0.00135162
183000 1.39638 -0.017962 0.00136705
184000 1.42313 -0.0204835 0.00139383
185000 1.3759 -0.0185196 0.00134859
186000 1.40827 -0.0186003 0.00138063
187000 1.40101 -0.0112099 0.00137715
188000 1.41486 -0.0125705 0.00139659
189000 1.37985 -0.015284 0.00135298
190000 1.41429 -0.0150486 0.00138749
191000 1.40683 -0.0104215 0.00138552
192000 1.3965 -0.0104359 0.00138243
193000 1.34759 -0.00726802 0.00133219
194000 1.37823 -0.00618384 0.00136496
195000 1.4604 -0.00665055 0.00143769
196000 1.38185 -0.00363181 0.00136686
197000 1.39283 -0.00950131 0.00137274
198000 1.46191 -0.0039251 0.00144328
199000 1.37302 -0.0038334 0.00135797
200000 1.34918 -0.0051576 0.00133359
201000 1.39933 -0.00261642 0.00138839
202000 1.39102 -0.00601459 0.00137171
203000 1.39773 -0.00480904 0.00137964
204000 1.37731 -0.00455613 0.00136032
205000 1.39452 -0.00731491 0.00138088
206000 1.42933 -0.00808003 0.00140678
207000 1.359 -0.0104159 0.00134241
208000 1.43607 -0.0130004 0.00141374
209000 1.39135 -0.0121827 0.00136915
210000 1.38637 -0.0117042 0.00136287
211000 1.42758 -0.0123205 0.00140347
212000 1.42601 -0.00984267 0.00140855
213000 1.36527 -0.0162216 0.00134446
214000 1.38968 -0.0131984 0.00136611
215000 1.46076 -0.0100643 0.00144411
216000 1.37032 -0.0192009 0.00133808
217000 1.38496 -0.0222938 0.00135555
218000 1.37477 -0.0247044 0.00133929
219000 1.4171 -0.0223133 0.00138668
220000 1.37422 -0.0248971 0.00134226
221000 1.37101 -0.0225139 0.00134297
222000 1.44042 -0.0214022 0.00140626
223000 1.3521 -0.0183003 0.0013258
224000 1.41877 -0.0212007 0.00139049
225000 1.45022 -0.0211843 0.0014178
226000 1.36077 -0.0195206 0.00133673
227000 1.45299 -0.017513 0.00142642
228000 1.36424 -0.0236604 0.00133993
229000 1.42009 -0.0218973 0.00139553
230000 1.36248 -0.0244922 0.00133915
231000 1.39819 -0.0191056 0.00137723
232000 1.40011 -0.0191049 0.00137984
233000 1.43878 -0.0231495 0.00141109
234000 1.4376 -0.0150882 0.00142023
235000 1.39162 -0.0156924 0.00136978
236000 1.37939 -0.0170144 0.00135442
237000 1.41205 -0.0166254 0.00138847
238000 1.40119 -0.0233006 0.00137382
239000 1.41067 -0.0191413 0.00138527
240000 1.37536 -0.0131097 0.00135648
241000 1.38854 -0.0151011 0.00137122
242000 1.38745 -0.0137121 0.00136897
243000 1.36981 -0.0133158 0.00135127
244000 1.40782 -0.0118301 0.00139075
245000 1.43769 -0.0106092 0.00141916
246000 1.43118 -0.0102093 0.00141131
247000 1.35338 -0.00327057 0.00133805
248000 1.43865 -0.00938474 0.00141557
249000 1.38861 -0.00448341 0.00137546
250000 1.40935 -0.0080627 0.00139064
251000 1.39117 -0.0110897 0.00136587
252000 1.38085 -0.00973319 0.00135895
253000 1.43857 -0.00378554 0.00141966
254000 1.33977 -0.00607409 0.00133314
255000 1.39766 -0.00578644 0.00138448
256000 1.38298 -0.00610903 0.0013656
257000 1.44893 -0.00524863 0.00143186
258000 1.3878 -0.00349894 0.0013722
259000 1.38827 -0.00324815 0.00137233
260000 1.40141 -0.00690972 0.00137977
261000 1.39788 -0.00776775 0.00137977
262000 1.40144 -0.00279843 0.00138752
263000 1.40446 -0.00714072 0.00139521
264000 1.41843 -0.0059878 0.00139851
265000 1.40232 -0.00444515 0.00138665
266000 1.36484 -0.00338304 0.00135195
267000 1.43141 -0.00258625 0.00141622
268000 1.40185 -0.00637442 0.00138523
269000 1.36292 -0.00719372 0.00134026
270000 1.39333 -0.010249 0.00137063
271000 1.39809 -0.0135327 0.00137346
272000 1.42939 -0.0193483 0.0014029
