# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 1.14136 -0.009389 0.00112483
2000 1.10103 -0.0107638 0.00108804
3000 1.0741 -0.00947317 0.00105474
4000 1.10807 -0.0182775 0.00108316
5000 1.11097 -0.0181005 0.00109366
6000 1.11586 -0.0144714 0.00109319
7000 1.09205 -0.00952705 0.00107522
8000 1.13916 -0.00824636 0.00112189
9000 1.09983 -0.0104399 0.00108244
10000 1.08661 -0.0135308 0.00106671
11000 1.10237 -0.0143244 0.00108111
12000 1.08031 -0.0127363 0.00106118
13000 1.06079 -0.0102943 0.00104048
14000 1.11622 -0.0195058 0.00108851
15000 1.08635 -0.0165724 0.00106135
16000 1.0741 -0.0174399 0.00105372
17000 1.13644 -0.0266076 0.00110832
18000 1.10279 -0.0189347 0.00108223
19000 1.08753 -0.015728 0.00106751
20000 1.14288 -0.0192098 0.0011222
21000 1.12931 -0.023919 0.00110165
22000 1.08904 -0.0152387 0.00107063
23000 1.11312 -0.0145564 0.00109394
24000 1.09846 -0.0153843 0.00108013
25000 1.0739 -0.0111001 0.00106273
26000 1.10388 -0.0223139 0.00108402
27000 1.11165 -0.0143812 0.00108967
28000 1.09898 -0.0170208 0.00107846
29000 1.11154 -0.0113398 0.00109772
30000 1.14656 -0.0178315 0.00112633
31000 1.10237 -0.0108463 0.00108619
32000 1.08321 -0.0134349 0.00106571
33000 1.08795 -0.0100453 0.00107445
34000 1.1222 -0.0137615 0.00110501
35000 1.08057 -0.0121591 0.00106755
36000 1.07374 -0.00908278 0.00105921
37000 1.11376 -0.00621643 0.001098
38000 1.13008 -0.00389277 0.00111389
39000 1.05774 -0.00207596 0.00104507
40000 1.12163 -0.0044659 0.00111082
41000 1.11706 -0.0102276 0.00109712
42000 1.0963 -0.00798569 0.00108244
43000 1.08946 -0.00825578 0.00107715
44000 1.11381 -0.00450668 0.00110084
45000 1.08944 -0.00778795 0.00107172
46000 1.0927 -0.00690192 0.00107742
47000 1.11527 -0.00416605 0.0010995
48000 1.09062 -0.00428488 0.00107568
49000 1.08636 -0.00557608 0.0010711
50000 1.09313 -0.00645111 0.00107803
51000 1.12526 -0.00995331 0.00110809
52000 1.10076 -0.00663334 0.00108661
