# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 1.4846 -0.0915281 0.014232
3000 1.4873 -0.0809542 0.0143707
4000 1.49861 -0.0696872 0.0143483
5000 1.49308 -0.0639849 0.0144654
6000 1.54395 -0.0800259 0.0150336
7000 1.47827 -0.0780212 0.0142566
8000 1.46012 -0.0675097 0.0139966
9000 1.54034 -0.0685329 0.0148956
10000 1.53119 -0.0663634 0.0147909
11000 1.4774 -0.0836199 0.0141439
12000 1.50597 -0.0721705 0.014537
13000 1.47911 -0.0825964 0.0140823
14000 1.49452 -0.0738568 0.0144322
15000 1.46182 -0.0904038 0.0141592
16000 1.48402 -0.0732374 0.0145911
17000 1.49382 -0.0684665 0.0143211
18000 1.46063 -0.0682201 0.0141305
19000 1.47619 -0.0729476 0.0142649
20000 1.5213 -0.0781208 0.0144984
21000 1.46403 -0.0790422 0.0139706
22000 1.4881 -0.094298 0.0142218
23000 1.49117 -0.0786107 0.0142887
24000 1.48681 -0.0874286 0.0142495
25000 1.4998 -0.0957701 0.0142946
26000 1.5121 -0.0622382 0.0146091
27000 1.54614 -0.0574462 0.015188
28000 1.52497 -0.0545947 0.0148354
29000 1.50118 -0.0558029 0.0147164
30000 1.51001 -0.0809358 0.0144741
31000 1.48612 -0.0852998 0.0142977
32000 1.51287 -0.0635781 0.0146382
33000 1.5036 -0.069571 0.0145204
34000 1.46789 -0.0815392 0.0139427
35000 1.47957 -0.0900606 0.0142297
36000 1.48555 -0.119137 0.0141036
37000 1.5066 -0.0965185 0.0142875
38000 1.49598 -0.0937433 0.0143142
39000 1.46275 -0.0863826 0.0140155
40000 1.54541 -0.0909179 0.014854
41000 1.46123 -0.0801469 0.0141601
42000 1.55603 -0.0638122 0.0151147
43000 1.47751 -0.0675389 0.0142444
44000 1.49688 -0.0517989 0.0145331
45000 1.53165 -0.0609748 0.0147467
46000 1.46945 -0.0523152 0.014422
47000 1.53458 -0.0634443 0.0149885
48000 1.51144 -0.0717541 0.01476
49000 1.48494 -0.0533976 0.0144759
50000 1.52063 -0.0662394 0.014663
51000 1.52467 -0.0881146 0.0145771
52000 1.48657 -0.0687146 0.0143151
53000 1.50349 -0.0681584 0.0146305
54000 1.46585 -0.0449941 0.0143506
55000 1.51153 -0.0509465 0.014773
56000 1.48975 -0.0614936 0.0145031
57000 1.50509 -0.0622529 0.0144891
58000 1.5039 -0.0757698 0.0146092
59000 1.45139 -0.0680373 0.0142097
60000 1.5584 -0.0597394 0.0149844
61000 1.51559 -0.0639764 0.0146513
62000 1.44518 -0.0532414 0.0142228
63000 1.49814 -0.0530352 0.01466
64000 1.4747 -0.0622993 0.0143672
65000 1.48667 -0.0636784 0.014214
66000 1.50918 -0.0797682 0.0145202
67000 1.4987 -0.0703054 0.0144356
