# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 1.50127 -0.00968123 0.00147984
2000 1.47277 -0.0119484 0.00144876
3000 1.46943 -0.00963869 0.00145049
4000 1.48912 -0.0115862 0.00146622
5000 1.49207 -0.00987675 0.00147314
6000 1.47024 -0.0111473 0.00145059
7000 1.52815 -0.013156 0.0015092
8000 1.51988 -0.0119867 0.00149958
9000 1.48713 -0.0142652 0.00146321
10000 1.48366 -0.0112727 0.00146398
11000 1.47687 -0.0137157 0.00146013
12000 1.52182 -0.00981188 0.00150134
13000 1.50774 -0.0138716 0.00148626
14000 1.49867 -0.0110504 0.00148951
15000 1.50718 -0.013067 0.00148987
16000 1.47613 -0.0140015 0.00145783
17000 1.48477 -0.013073 0.00146192
18000 1.51212 -0.0142635 0.00149135
19000 1.51409 -0.0129811 0.00149714
20000 1.45854 -0.0114366 0.00143868
21000 1.54876 -0.0123486 0.00152493
22000 1.52012 -0.00618288 0.00150248
23000 1.47798 -0.0100633 0.0014563
24000 1.49948 -0.00665101 0.00147909
25000 1.45833 -0.0132973 0.00143781
26000 1.46512 -0.00973482 0.00144616
27000 1.50221 -0.00752903 0.00148087
28000 1.477 -0.00589148 0.0014626
29000 1.49835 -0.00970301 0.00148403
30000 1.48751 -0.00972064 0.00146659
31000 1.53616 -0.00465309 0.0015184
32000 1.50369 -0.00692635 0.00148378
33000 1.51347 -0.00391685 0.00149248
34000 1.47728 -0.0031494 0.00146413
35000 1.48869 -0.0053023 0.00147269
36000 1.55669 -0.00810428 0.00153938
37000 1.49819 -0.00571612 0.00148794
38000 1.4906 -0.00718888 0.00147181
39000 1.54769 -0.00451151 0.00152937
40000 1.44496 -0.00552304 0.00142757
41000 1.51057 -0.00733618 0.00149664
42000 1.4928 -0.0068092 0.00147716
43000 1.5591 -0.0100456 0.00154041
44000 1.4692 -0.00835845 0.00144851
45000 1.51311 -0.00375566 0.00149266
46000 1.49953 -0.00462181 0.00148166
47000 1.48885 -0.00395304 0.00147023
48000 1.53189 -0.00507511 0.00151117
49000 1.53598 -0.00435041 0.00152
50000 1.47146 -0.00368284 0.0014503
51000 1.49543 -0.00557211 0.00148272
52000 1.49434 -0.00158446 0.00147761
53000 1.51866 -0.00380934 0.00150112
54000 1.51512 -0.00821348 0.00150127
55000 1.51687 -0.00357306 0.00150448
56000 1.51271 -0.002474 0.00149472
57000 1.51091 -0.00387189 0.00150318
58000 1.50305 -0.00547706 0.00148226
59000 1.51627 -0.00734032 0.00150064
60000 1.50362 -0.00402165 0.0014873
61000 1.53346 -0.00683403 0.00151943
62000 1.5478 -0.00418784 0.00152998
63000 1.49125 -0.00257241 0.00147903
64000 1.50494 -0.00836179 0.00148628
65000 1.4651 -0.00341777 0.00144801
66000 1.50209 -0.00658733 0.00148009
67000 1.54834 -0.00609271 0.00153233
68000 1.46451 -0.00447553 0.0014521
69000 1.54117 -0.00564973 0.00152344
70000 1.46759 -0.00804549 0.00144847
71000 1.49196 -0.00772238 0.00147394
72000 1.53955 -0.00414213 0.001527
73000 1.5331 -0.00924177 0.00151597
74000 1.47409 -0.00335505 0.00145797
75000 1.49073 -0.00756315 0.00147659
76000 1.54339 -0.0149383 0.00152186
77000 1.47376 -0.0127626 0.00145474
78000 1.49794 -0.0128532 0.00148674
79000 1.48757 -0.0156693 0.00147519
80000 1.48676 -0.0157697 0.00146443
81000 1.50331 -0.0162421 0.00148244
82000 1.49067 -0.0161875 0.00146874
83000 1.48842 -0.0136299 0.0014673
84000 1.52308 -0.0180547 0.00150415
85000 1.52584 -0.011398 0.00150697
86000 1.48677 -0.0132976 0.00147003
87000 1.44756 -0.0131921 0.00143266
88000 1.51618 -0.0128923 0.00150293
89000 1.5622 -0.0154367 0.00154331
90000 1.48167 -0.0166896 0.00146165
91000 1.51926 -0.0141788 0.0014998
92000 1.47334 -0.0212863 0.00144965
93000 1.46785 -0.0132537 0.00144865
94000 1.51528 -0.0184329 0.00149731
