# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 0.888511 -0.117097 0.00830854
2000 0.849322 -0.0934697 0.00789403
3000 0.82541 -0.0950681 0.00761999
4000 0.866483 -0.102137 0.00805597
5000 0.832173 -0.119399 0.00755528
6000 0.857855 -0.116839 0.00780022
7000 0.857165 -0.140856 0.00777014
8000 0.875195 -0.148085 0.00792323
9000 0.863204 -0.153277 0.00782012
10000 0.853494 -0.121244 0.00786881
11000 0.839282 -0.136643 0.00769304
12000 0.862053 -0.12802 0.00783019
13000 0.855736 -0.108203 0.00783544
14000 0.851159 -0.110869 0.00774447
15000 0.85637 -0.129473 0.00779396
16000 0.838156 -0.115597 0.00742071
17000 0.86307 -0.11176 0.00777769
18000 0.850813 -0.119213 0.0077639
19000 0.857306 -0.088309 0.0081842
20000 0.856807 -0.093992 0.0080183
21000 0.876025 -0.0911075 0.00801174
22000 0.85302 -0.102012 0.00780087
23000 0.829142 -0.0881443 0.00771223
24000 0.865143 -0.0807461 0.00804249
25000 0.831702 -0.114609 0.0076361
26000 0.869012 -0.0980507 0.00802403
27000 0.85483 -0.0872843 0.00806596
28000 0.865969 -0.102866 0.00800545
29000 0.841436 -0.090027 0.00772237
30000 0.823729 -0.0936837 0.00766272
31000 0.857177 -0.0852249 0.0079192
32000 0.859944 -0.0678543 0.00812579
33000 0.82906 -0.077539 0.00778183
34000 0.883092 -0.0898345 0.00818243
35000 0.826767 -0.104659 0.00748194
36000 0.857329 -0.0965376 0.00791896
37000 0.842531 -0.0915441 0.00786272
38000 0.877624 -0.103582 0.00802513
39000 0.824014 -0.0769728 0.00755005
40000 0.868905 -0.0775216 0.00804486
41000 0.871444 -0.0777085 0.00823821
42000 0.835623 -0.104689 0.00766529
43000 0.852656 -0.0915346 0.0078259
44000 0.866515 -0.0958087 0.00808294
45000 0.862408 -0.109353 0.00795258
46000 0.837453 -0.085942 0.00763295
47000 0.84402 -0.0913463 0.00790378
48000 0.840484 -0.0833852 0.00782797
49000 0.861775 -0.104553 0.00787539
50000 0.840091 -0.122276 0.00759269
51000 0.846695 -0.113739 0.00786318
52000 0.851487 -0.132066 0.00770658
53000 0.827199 -0.120764 0.00754014
54000 0.834072 -0.140652 0.00745809
55000 0.844819 -0.133571 0.00768101
56000 0.847785 -0.156427 0.0074353
57000 0.844415 -0.130984 0.00768877
58000 0.870606 -0.123991 0.00793042
59000 0.842994 -0.129788 0.0076338
60000 0.851656 -0.121892 0.00783778
61000 0.883298 -0.0945526 0.00825941
62000 0.857379 -0.148152 0.0075563
63000 0.840511 -0.135459 0.00760672
64000 0.876862 -0.122989 0.00795377
65000 0.873317 -0.114831 0.00819758
66000 0.865738 -0.14536 0.00787297
67000 0.848811 -0.146954 0.00760011
68000 0.864608 -0.133675 0.00786978
69000 0.845469 -0.130211 0.00784336
70000 0.865847 -0.159278 0.00756387
71000 0.833653 -0.116067 0.00746546
72000 0.866592 -0.131546 0.00791425
