# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 0.93213 -0.113756 0.00872308
2000 0.901363 -0.0929326 0.00853359
3000 0.89041 -0.085604 0.0081725
4000 0.915186 -0.108946 0.0083304
5000 0.899253 -0.112886 0.00833436
6000 0.883398 -0.09356 0.00824853
7000 0.912553 -0.0812981 0.00864725
8000 0.911844 -0.0940985 0.00851455
9000 0.881453 -0.0952208 0.00817992
10000 0.913506 -0.0925095 0.0084036
11000 0.915424 -0.0744066 0.00876026
12000 0.898457 -0.0792054 0.00858097
13000 0.899179 -0.091126 0.0082734
14000 0.885355 -0.0799329 0.00823537
15000 0.920909 -0.0841588 0.00869546
16000 0.892857 -0.0739769 0.00862365
17000 0.900959 -0.0768977 0.0085373
18000 0.902062 -0.0953134 0.00834599
19000 0.882088 -0.112904 0.00805095
20000 0.918947 -0.121763 0.00817171
21000 0.906896 -0.114801 0.00831172
22000 0.87435 -0.112292 0.00790228
23000 0.885959 -0.0836035 0.00821638
24000 0.901764 -0.0756814 0.00846195
25000 0.917016 -0.0789989 0.00865533
26000 0.911436 -0.0800514 0.00857287
27000 0.90453 -0.104542 0.00842849
28000 0.89343 -0.09583 0.00828384
29000 0.862892 -0.102155 0.0080566
30000 0.873343 -0.104682 0.00800188
31000 0.913176 -0.112683 0.00835929
32000 0.91678 -0.110626 0.00859599
33000 0.903708 -0.10798 0.00831554
34000 0.903485 -0.11018 0.00842192
35000 0.91833 -0.0978119 0.00843742
36000 0.910393 -0.119653 0.00825257
37000 0.886615 -0.141214 0.00811388
38000 0.915564 -0.136441 0.00825694
39000 0.884516 -0.145167 0.00806281
40000 0.912639 -0.102209 0.00855985
41000 0.890463 -0.091449 0.00817153
42000 0.900246 -0.0701865 0.00842361
43000 0.912073 -0.0741388 0.0084984
44000 0.886583 -0.0728575 0.00827354
45000 0.890963 -0.0646539 0.00829024
46000 0.932398 -0.0742359 0.008688
47000 0.870171 -0.0681762 0.00819696
48000 0.911645 -0.0762212 0.00867975
49000 0.919351 -0.0839954 0.00848223
50000 0.88599 -0.105757 0.00806243
51000 0.915128 -0.102093 0.00842564
52000 0.916032 -0.100266 0.00833583
53000 0.883047 -0.113306 0.00817774
54000 0.917885 -0.0985104 0.00848275
