# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 1.5013 -0.00973523 0.00147978
2000 1.47236 -0.0119902 0.00144829
3000 1.46937 -0.00958962 0.00145103
4000 1.48923 -0.0115965 0.0014663
5000 1.48908 -0.0103201 0.0014709
6000 1.49081 -0.0112111 0.00146762
7000 1.52736 -0.0113121 0.00150873
8000 1.52436 -0.0100334 0.00151002
9000 1.48181 -0.0152176 0.00146195
10000 1.46477 -0.0151384 0.00144169
11000 1.50492 -0.0123529 0.001486
12000 1.47173 -0.0131672 0.00144968
13000 1.46104 -0.0116019 0.00144203
14000 1.48156 -0.0123507 0.00146227
15000 1.51424 -0.0159126 0.00149834
16000 1.52307 -0.0157192 0.00150057
17000 1.45819 -0.0102973 0.00143584
18000 1.52524 -0.0128195 0.00149731
19000 1.49794 -0.00556114 0.00148232
20000 1.46678 -0.00478164 0.00144893
21000 1.5303 -0.0101094 0.00150449
22000 1.52992 -0.00351162 0.00150966
23000 1.49681 -0.00554379 0.00147679
24000 1.5394 -0.0049074 0.00151726
25000 1.50908 -0.0076024 0.00148911
26000 1.50348 -0.00966221 0.00148592
27000 1.46917 -0.00419745 0.00145192
28000 1.47303 -0.00317184 0.001454
29000 1.49625 -0.00413241 0.00147767
30000 1.56164 -0.00540226 0.00154669
31000 1.46 -0.00563737 0.00144159
32000 1.53707 -0.00590402 0.00151558
33000 1.46774 -0.00364546 0.00145008
34000 1.47349 -0.00555332 0.00145813
35000 1.47828 -0.00113739 0.00146129
36000 1.48511 -0.00320362 0.001472
37000 1.50783 -0.00483363 0.00149288
38000 1.52048 -0.00404231 0.00150112
39000 1.48673 -0.00801672 0.00147118
40000 1.45144 -0.00695797 0.00143189
41000 1.49066 -0.00561143 0.00147152
42000 1.50262 -0.0103445 0.00148707
43000 1.48563 -0.00419005 0.00147203
44000 1.5278 -0.00698789 0.0015087
45000 1.4654 -0.0123281 0.00144128
46000 1.49277 -0.00690436 0.00147453
47000 1.50446 -0.00623231 0.00148784
48000 1.51083 -0.00720271 0.00149439
49000 1.5142 -0.00410996 0.00149974
50000 1.43922 -0.00315982 0.00142434
51000 1.49659 -0.00568532 0.0014772
52000 1.5254 -0.00673622 0.00151296
53000 1.48407 -0.00597539 0.00146145
54000 1.52573 -0.00616042 0.00150497
55000 1.49546 -0.00307409 0.00148343
56000 1.47804 -0.00479316 0.00146033
57000 1.50346 -0.00470027 0.001488
58000 1.54957 -0.00394242 0.00152979
59000 1.5283 -0.00315106 0.00151102
60000 1.50113 -0.00476116 0.00148326
61000 1.51606 -0.00728937 0.00150037
62000 1.56297 -0.00409402 0.00155083
63000 1.53569 -0.00645942 0.00151742
64000 1.46028 -0.00951001 0.00144212
65000 1.50877 -0.00276977 0.00149517
66000 1.48263 -0.00679963 0.00146418
67000 1.50142 -0.00597914 0.00147853
68000 1.51231 -0.0053313 0.0015015
69000 1.53001 -0.00581714 0.00151203
70000 1.48069 -0.00292545 0.00146338
71000 1.5191 -0.00385263 0.0015004
72000 1.48653 -0.00744756 0.00146266
73000 1.47764 -0.00699904 0.00145875
74000 1.51587 -0.0056176 0.00149949
75000 1.48094 -0.00435977 0.00146285
76000 1.50095 -0.0037104 0.00148783
77000 1.50928 -0.00770985 0.00149476
78000 1.51481 -0.00654461 0.00149536
79000 1.49121 -0.0067939 0.00147135
80000 1.5386 -0.0037992 0.00152024
81000 1.54869 -0.0020776 0.00153045
82000 1.49594 -0.00537319 0.00147815
83000 1.46451 -0.00303407 0.00144761
84000 1.5204 -0.00737332 0.00150229
85000 1.48951 -0.00592688 0.00147099
86000 1.49822 -0.00664385 0.00148043
87000 1.50626 -0.00783317 0.00148698
88000 1.51993 -0.00470562 0.00150313
89000 1.53595 -0.00633849 0.00152127
90000 1.47418 -0.00797752 0.00145455
91000 1.47854 -0.00656813 0.0014583
92000 1.474 -0.00428318 0.00145452
93000 1.54376 -0.00606902 0.00152137
94000 1.49493 -0.00525767 0.00148232
95000 1.48482 -0.00553286 0.00146794
96000 1.52387 -0.00520941 0.00150729
97000 1.50777 -0.00437623 0.00149032
98000 1.52421 -0.00794207 0.00149886
99000 1.5003 -0.00770881 0.00147835
100000 1.49352 -0.00557788 0.00147445
101000 1.48672 -0.00412778 0.00146768
102000 1.47215 -0.00317547 0.00145509
103000 1.4743 -0.0037584 0.00145801
104000 1.53269 -0.00960638 0.00151237
105000 1.47964 -0.00323919 0.00146174
106000 1.47118 -0.00585451 0.00145698
107000 1.49538 -0.00324543 0.00147613
108000 1.52464 -0.0111364 0.00150394
109000 1.50084 -0.00514772 0.00148345
110000 1.47154 -0.00545942 0.00145636
111000 1.5341 -0.00647319 0.00151817
112000 1.53278 -0.00530796 0.00151093
113000 1.44323 -0.00491689 0.00142555
114000 1.52879 -0.00288276 0.00151011
115000 1.53116 -0.00540681 0.00151216
116000 1.51784 -0.00289197 0.00150519
117000 1.49494 -0.00586327 0.00147749
118000 1.54813 -0.0032249 0.00152692
119000 1.48698 -0.00470971 0.00147035
120000 1.53692 -0.00802412 0.00152281
121000 1.46963 -0.00902403 0.00144708
122000 1.48424 -0.00673943 0.00146842
123000 1.51914 -0.00377043 0.00149853
124000 1.52064 -0.0035406 0.00150034
125000 1.52603 -0.00354363 0.00150732
126000 1.53616 -0.00652254 0.00151612
127000 1.51859 -0.00592986 0.00149757
128000 1.50351 -0.0047539 0.00148146
129000 1.48168 -0.00850361 0.00145723
130000 1.49734 -0.00445747 0.00147906
131000 1.522 -0.00535742 0.00150483
132000 1.49986 -0.00569116 0.00148043
133000 1.48734 -0.00740508 0.00146909
134000 1.52005 -0.00440592 0.00150035
