# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 1.01221 -0.104156 0.00962464
2000 1.00594 -0.0960193 0.00937019
3000 0.998573 -0.0870979 0.00949909
4000 0.954574 -0.114615 0.00853631
5000 1.03328 -0.0961908 0.00980135
6000 0.986403 -0.132619 0.00896186
7000 1.00826 -0.122847 0.00924429
8000 0.969434 -0.116643 0.00898342
9000 1.01171 -0.107105 0.00928201
10000 0.994506 -0.100318 0.00937004
11000 1.02254 -0.0913485 0.00953532
12000 0.979229 -0.137167 0.0089439
13000 0.995904 -0.113658 0.00939856
14000 0.992481 -0.125759 0.00909286
15000 0.971814 -0.10587 0.00910338
16000 1.02043 -0.0782055 0.00963906
17000 0.987003 -0.0973581 0.00928471
18000 0.973883 -0.0948455 0.00917187
19000 1.02209 -0.0922016 0.00956879
20000 1.00698 -0.0704203 0.00948833
21000 0.992889 -0.0830381 0.00943794
22000 0.977109 -0.0873671 0.00911194
23000 1.01715 -0.068745 0.00967087
24000 0.998899 -0.0727408 0.00942358
25000 0.988538 -0.0801001 0.0093356
26000 1.0184 -0.0680524 0.00975404
27000 1.00965 -0.0793644 0.00952655
28000 0.981323 -0.0938978 0.00910046
29000 1.03243 -0.0811709 0.00977021
30000 1.00441 -0.0769698 0.00933595
31000 0.980008 -0.0828811 0.00928779
32000 1.03187 -0.0999028 0.00959581
33000 0.976987 -0.0880926 0.00906259
34000 0.99287 -0.0901476 0.00930257
35000 1.00093 -0.0951587 0.00929463
36000 0.987401 -0.110244 0.00918502
37000 0.97279 -0.0764701 0.00934487
38000 1.01544 -0.0703107 0.00979839
39000 0.983187 -0.0816664 0.00922266
40000 0.985815 -0.097653 0.0090226
41000 1.01715 -0.123905 0.00925496
42000 0.96884 -0.118315 0.0089512
43000 1.01184 -0.10607 0.00941356
44000 1.02427 -0.138191 0.00941234
45000 0.99767 -0.132555 0.00920448
46000 1.00513 -0.126967 0.00921606
47000 1.01425 -0.0972347 0.00962661
48000 0.990925 -0.0850032 0.00925616
49000 1.00573 -0.0852842 0.00941255
50000 1.00633 -0.0891065 0.00931482
51000 1.00807 -0.0962802 0.00949017
52000 0.977537 -0.0890324 0.00906347
53000 1.00477 -0.0909783 0.00933791
54000 0.981833 -0.113936 0.00906149
55000 0.994268 -0.109249 0.00920392
56000 0.994004 -0.110063 0.00925933
57000 0.991979 -0.088956 0.00924988
58000 0.983727 -0.102017 0.00925196
59000 0.987392 -0.105901 0.0091365
60000 1.00339 -0.0977202 0.00937044
61000 1.0224 -0.0841963 0.00960476
62000 0.995027 -0.0754314 0.00949014
63000 1.00713 -0.071249 0.00971083
64000 0.994581 -0.0971295 0.00935454
65000 0.989141 -0.0931045 0.00915751
66000 1.01112 -0.0755064 0.00965454
67000 0.99945 -0.0741995 0.00953412
68000 0.991428 -0.0722115 0.00950783
69000 1.01591 -0.0882449 0.00951628
70000 1.00475 -0.100326 0.00938108
71000 0.989018 -0.113651 0.0090086
72000 1.0172 -0.115531 0.00941801
73000 0.971969 -0.109118 0.00895709
74000 1.01056 -0.105405 0.00935908
75000 1.02116 -0.107495 0.00953859
76000 1.01394 -0.109436 0.00938812
77000 1.01384 -0.107798 0.00933569
78000 0.996255 -0.0908732 0.00948288
79000 0.996052 -0.0816521 0.00938559
80000 0.992074 -0.0982623 0.0094094
81000 1.01484 -0.112289 0.00931602
82000 0.995756 -0.0750818 0.00933524
83000 0.993602 -0.0630402 0.00942288
84000 0.996252 -0.0807397 0.00929733
85000 1.01169 -0.0890598 0.0093881
86000 1.01228 -0.0880028 0.00966023
87000 0.996854 -0.0984946 0.00924043
88000 1.00035 -0.106085 0.00931507
89000 0.989325 -0.0908793 0.00921397
90000 0.987565 -0.090529 0.00917581
91000 1.02565 -0.0858871 0.00964488
92000 1.01088 -0.099467 0.009337
93000 1.0138 -0.0904434 0.00949856
94000 0.985684 -0.09809 0.0091761
95000 1.03092 -0.102861 0.00977396
96000 0.973056 -0.119989 0.00889367
97000 1.00379 -0.087183 0.00951973
98000 1.00236 -0.108404 0.00933557
99000 0.996683 -0.0957606 0.00929693
100000 1.02678 -0.0702042 0.00980437
101000 0.990352 -0.0672687 0.00954843
102000 0.996405 -0.0852508 0.00949949
103000 1.01158 -0.0868568 0.00953764
104000 1.01905 -0.0861096 0.0095948
105000 0.956741 -0.0822829 0.00910153
106000 1.02652 -0.0847743 0.00973952
107000 0.973865 -0.103297 0.00929138
108000 1.03418 -0.103984 0.00968808
109000 0.977889 -0.106273 0.00911864
110000 1.0221 -0.108718 0.0095198
111000 1.01897 -0.0969184 0.00948622
112000 0.990296 -0.102513 0.00927907
113000 1.02548 -0.115902 0.00943595
114000 0.981727 -0.114381 0.00901378
115000 1.02651 -0.100482 0.00958388
116000 1.01543 -0.076568 0.00957325
117000 0.987818 -0.0915364 0.00918568
118000 1.01152 -0.0833999 0.00960579
119000 0.973619 -0.0909734 0.00915218
120000 1.00451 -0.0828467 0.00943819
121000 0.963748 -0.0635761 0.00921016
122000 1.03853 -0.0742336 0.00987432
123000 0.983803 -0.0731273 0.00944068
124000 1.006 -0.076733 0.00933326
125000 1.02273 -0.0777948 0.00969609
126000 1.00663 -0.090724 0.00949202
127000 0.999722 -0.101683 0.00955331
128000 1.01078 -0.087925 0.00968539
129000 1.02157 -0.0962623 0.00953812
130000 1.01292 -0.0998679 0.00958399
131000 0.994123 -0.0829639 0.00944601
132000 0.975263 -0.0935616 0.00913778
133000 0.99028 -0.0796889 0.00924708
134000 0.977005 -0.076704 0.00920796
135000 0.987339 -0.0747679 0.00939202
136000 0.966515 -0.0571301 0.00929453
137000 0.997505 -0.0743846 0.00935395
138000 1.01776 -0.0886018 0.00952135
139000 0.978325 -0.109907 0.00908734
140000 0.976589 -0.0858263 0.00931765
141000 1.03251 -0.066032 0.0098858
142000 0.970202 -0.0943325 0.00931125
143000 1.00005 -0.0848134 0.00941295
144000 0.988978 -0.105832 0.00912949
145000 1.01613 -0.112966 0.00944255
146000 0.995644 -0.113829 0.00921634
147000 0.986835 -0.118095 0.00918922
148000 0.974827 -0.112017 0.00888411
149000 1.01136 -0.128724 0.00932728
150000 0.995302 -0.115976 0.00934538
151000 0.984289 -0.113392 0.00936605
152000 1.01009 -0.104576 0.00943629
153000 0.997158 -0.11647 0.00939176
154000 0.979966 -0.111096 0.00920485
155000 1.02301 -0.111094 0.00950333
156000 1.00036 -0.0901792 0.00934207
157000 0.993824 -0.102272 0.00924429
158000 1.01438 -0.12717 0.00928534
159000 1.01609 -0.107289 0.00939775
160000 0.997091 -0.0990606 0.00924607
161000 1.00708 -0.0940059 0.00941958
162000 1.00663 -0.0909933 0.00960765
163000 1.00308 -0.0801804 0.00958521
164000 1.00691 -0.0730099 0.00961505
165000 1.00595 -0.066301 0.00957875
166000 1.00649 -0.070058 0.00966616
167000 1.01973 -0.0820131 0.00962474
168000 0.986899 -0.082703 0.00937444
169000 0.999935 -0.0868188 0.00948371
170000 1.02661 -0.0808981 0.00977059
171000 0.96994 -0.0859322 0.00899456
172000 1.00316 -0.077204 0.00953891
173000 0.998032 -0.0899279 0.00941772
174000 0.959452 -0.104522 0.00870762
175000 1.02542 -0.0881529 0.0097191
176000 1.00421 -0.104401 0.00942833
177000 1.03017 -0.100977 0.00955901
178000 0.962443 -0.107867 0.00902223
179000 1.03161 -0.0978311 0.00980254
180000 0.974507 -0.083147 0.00917929
181000 1.00015 -0.0929409 0.00926461
182000 1.00241 -0.108691 0.00938833
183000 1.00877 -0.0976786 0.00950408
184000 0.980256 -0.117668 0.00901423
185000 0.973295 -0.0926769 0.0093472
186000 1.01717 -0.090183 0.00958635
187000 1.00738 -0.0949088 0.0094281
188000 0.973205 -0.122804 0.00900119
189000 1.03812 -0.127911 0.00945732
190000 0.965432 -0.119352 0.00885017
191000 1.01675 -0.10262 0.00946459
192000 1.01387 -0.118886 0.00923123
193000 0.965841 -0.121515 0.00889799
