# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 1.50751 -0.0889083 0.0145305
3000 1.46717 -0.0824037 0.0141807
4000 1.44811 -0.0718193 0.0140176
5000 1.49515 -0.0502754 0.0145457
6000 1.48072 -0.0691912 0.01451
7000 1.5272 -0.0578577 0.0148994
8000 1.5095 -0.067497 0.0146613
9000 1.47425 -0.0620285 0.0144956
10000 1.50039 -0.0625653 0.0146012
11000 1.50061 -0.0530012 0.0145201
12000 1.53378 -0.0685885 0.0148329
13000 1.54459 -0.068378 0.0149474
14000 1.44907 -0.0698126 0.013843
15000 1.54067 -0.075532 0.0148476
16000 1.49914 -0.0857867 0.014525
17000 1.53009 -0.0658494 0.0149038
18000 1.51548 -0.0893087 0.0144451
19000 1.4433 -0.0668371 0.0139346
20000 1.50249 -0.0659707 0.0144838
21000 1.48443 -0.0734523 0.0143537
22000 1.55536 -0.0690735 0.0149367
23000 1.48172 -0.0608679 0.014298
24000 1.54958 -0.0610331 0.0151778
25000 1.51562 -0.0600402 0.014544
26000 1.43814 -0.0576939 0.0139201
27000 1.48289 -0.0634744 0.0143894
28000 1.51372 -0.0586094 0.0146887
29000 1.49372 -0.05452 0.0147142
30000 1.54066 -0.0564928 0.015238
31000 1.47189 -0.0722653 0.0141621
32000 1.46686 -0.0746178 0.0142806
33000 1.54392 -0.060915 0.0149904
34000 1.50347 -0.0580275 0.0144119
35000 1.47095 -0.0555086 0.0142261
36000 1.48476 -0.0857193 0.0141974
37000 1.51063 -0.0885421 0.0145927
38000 1.49748 -0.0846243 0.014454
39000 1.51352 -0.0775003 0.0146976
40000 1.50125 -0.0740363 0.0145323
41000 1.49562 -0.0721686 0.0145313
42000 1.51119 -0.0695885 0.0145939
43000 1.46612 -0.0660119 0.0141858
44000 1.47214 -0.0843954 0.0143177
45000 1.50229 -0.0762059 0.0145297
46000 1.49218 -0.0928177 0.0142035
47000 1.49861 -0.0954386 0.0144699
48000 1.50364 -0.0874337 0.0144902
49000 1.52618 -0.0823682 0.0149288
50000 1.46923 -0.0909269 0.0142746
51000 1.48274 -0.0774718 0.0142604
52000 1.49703 -0.074807 0.0144667
53000 1.52274 -0.0757695 0.014678
54000 1.52627 -0.0674016 0.0149171
55000 1.51482 -0.0692964 0.0146445
56000 1.49752 -0.081483 0.0142872
57000 1.53396 -0.0639807 0.0148111
58000 1.49296 -0.0988144 0.0142989
59000 1.51309 -0.0825803 0.0145055
60000 1.49932 -0.0767914 0.0144464
61000 1.45375 -0.0927224 0.0139666
62000 1.49874 -0.0724828 0.014523
63000 1.47629 -0.0613317 0.0143106
64000 1.52011 -0.066086 0.014681
65000 1.47725 -0.0706889 0.0143689
66000 1.51713 -0.0721792 0.0147478
67000 1.50042 -0.0691238 0.0146025
68000 1.50438 -0.0796653 0.0144522
69000 1.49413 -0.0784429 0.0147062
70000 1.5199 -0.0734621 0.0146586
71000 1.46065 -0.071538 0.0141914
72000 1.51793 -0.0825649 0.0146168
73000 1.52259 -0.0768161 0.0147953
74000 1.47819 -0.0672749 0.0143279
75000 1.47925 -0.0954731 0.0141482
76000 1.47243 -0.0724503 0.0143158
77000 1.47627 -0.0728027 0.0145566
78000 1.47353 -0.0680173 0.0142804
79000 1.54546 -0.0847081 0.01486
