# N = 100
# rho = 0.001
# cutoff = 5.0
# Temperature PotentialEnergy Pressure
+7.4983E-01 +2.9675E-04 -1.1612E-02 +9.8501E-04 +7.3572E-04 +5.7585E-07 
+7.9996E-01 +4.2414E-04 -1.0715E-02 +9.3596E-04 +7.8586E-04 +6.8243E-07 
+8.4987E-01 +4.0415E-04 -9.7712E-03 +1.1222E-03 +8.3592E-04 +5.5022E-07 
+8.9998E-01 +3.3605E-04 -8.3609E-03 +5.6561E-04 +8.8599E-04 +4.1043E-07 
+9.5023E-01 +2.5500E-04 -1.1480E-02 +1.2908E-03 +9.3495E-04 +3.6242E-07 
+9.9987E-01 +2.5972E-04 -9.2990E-03 +5.4036E-04 +9.8448E-04 +3.6948E-07 
+1.1003E+00 +4.1265E-04 -7.9626E-03 +3.1619E-04 +1.0845E-03 +4.8214E-07 
+1.1996E+00 +5.6033E-04 -9.3504E-03 +6.5993E-04 +1.1829E-03 +5.3574E-07 
+1.3009E+00 +5.2821E-04 -7.1155E-03 +3.3104E-04 +1.2841E-03 +5.9410E-07 
+1.3989E+00 +7.1662E-04 -8.1982E-03 +4.8575E-04 +1.3808E-03 +7.8276E-07 
+1.4993E+00 +6.4810E-04 -8.4938E-03 +7.2429E-04 +1.4804E-03 +6.3599E-07 
+1.5979E+00 +7.2732E-04 -7.4468E-03 +4.2664E-04 +1.5784E-03 +8.2351E-07 
+1.7007E+00 +6.5012E-04 -6.4536E-03 +2.4152E-04 +1.6808E-03 +6.0518E-07 
+1.7991E+00 +4.9661E-04 -6.9752E-03 +3.4614E-04 +1.7780E-03 +5.8636E-07 
+1.9003E+00 +1.1772E-03 -7.2492E-03 +4.4769E-04 +1.8786E-03 +1.1465E-06 
+2.0006E+00 +7.0041E-04 -7.2462E-03 +3.3273E-04 +1.9780E-03 +7.4515E-07 
+2.9984E+00 +1.1388E-03 -5.8942E-03 +1.0080E-04 +2.9679E-03 +1.1637E-06 
+4.0007E+00 +1.5150E-03 -5.3972E-03 +1.0909E-04 +3.9617E-03 +1.5046E-06 
+5.0024E+00 +1.5017E-03 -5.0597E-03 +1.1218E-04 +4.9550E-03 +1.4757E-06 
