# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 3.68698 -0.547529 0.379476
2000 3.96993 -0.518329 0.410428
3000 4.10472 -0.525147 0.434506
4000 3.98791 -0.543965 0.40678
5000 3.96607 -0.543816 0.408238
6000 4.1529 -0.52361 0.424645
7000 3.89895 -0.523661 0.409537
8000 4.00642 -0.551514 0.417117
9000 4.00574 -0.520623 0.423415
10000 3.98801 -0.499208 0.414918
11000 3.97323 -0.520181 0.412548
12000 4.1127 -0.50458 0.425454
13000 4.05851 -0.50757 0.425659
14000 3.94673 -0.499766 0.417692
15000 4.1282 -0.539847 0.427385
16000 4.12084 -0.506217 0.424605
17000 3.85057 -0.554741 0.394815
18000 4.08452 -0.507021 0.427296
19000 3.96055 -0.51459 0.416419
20000 3.94082 -0.502975 0.413482
21000 3.97611 -0.512964 0.424431
22000 4.04875 -0.47558 0.42661
23000 4.14844 -0.528737 0.425404
24000 3.87326 -0.535784 0.386934
25000 4.00282 -0.525544 0.42299
26000 3.99786 -0.53481 0.412317
27000 4.0082 -0.517705 0.414244
28000 3.97032 -0.515459 0.415508
29000 3.90969 -0.524658 0.399557
30000 4.02564 -0.52763 0.416869
31000 3.90041 -0.493082 0.407318
32000 4.04038 -0.544991 0.421804
33000 3.90559 -0.508519 0.404698
34000 4.06726 -0.496253 0.418038
35000 4.00114 -0.536778 0.41848
36000 3.95509 -0.527423 0.412038
37000 3.94072 -0.498405 0.414589
38000 4.13394 -0.520634 0.427517
39000 4.00769 -0.503575 0.414148
40000 3.99363 -0.515592 0.413537
41000 3.98106 -0.515437 0.42143
42000 4.06098 -0.558445 0.42459
43000 3.89835 -0.523331 0.406027
44000 3.95042 -0.541948 0.408252
45000 4.00896 -0.529726 0.415005
46000 3.89997 -0.534371 0.409009
47000 3.97342 -0.521341 0.417855
48000 3.95127 -0.546341 0.408462
49000 3.93534 -0.519424 0.413214
50000 4.05951 -0.527963 0.424082
51000 3.99975 -0.537578 0.411001
52000 3.91724 -0.556538 0.399352
53000 3.87049 -0.527612 0.404077
54000 4.03503 -0.530552 0.429715
55000 4.06811 -0.524661 0.418592
56000 3.8698 -0.517961 0.401367
57000 4.03265 -0.518142 0.420479
58000 3.99264 -0.520415 0.414019
59000 3.88938 -0.518229 0.412082
60000 4.06281 -0.52721 0.425239
61000 4.06331 -0.537427 0.42518
62000 4.08149 -0.474446 0.42334
63000 4.07421 -0.527376 0.42277
64000 4.04412 -0.526376 0.415111
65000 4.04916 -0.503862 0.415828
66000 3.87357 -0.518249 0.406777
67000 4.0589 -0.510821 0.42933
68000 3.97368 -0.558803 0.394565
69000 4.03913 -0.524695 0.414459
70000 3.93132 -0.527551 0.402159
71000 4.15846 -0.543828 0.429364
72000 3.95242 -0.534371 0.419981
73000 4.00612 -0.540717 0.407625
74000 3.84791 -0.509604 0.398826
75000 3.92026 -0.54292 0.407881
76000 4.02128 -0.529256 0.415013
77000 4.03559 -0.471426 0.434897
78000 3.94002 -0.534245 0.407127
79000 3.96756 -0.545113 0.404897
80000 4.02072 -0.513649 0.412067
81000 4.11083 -0.541917 0.423963
82000 4.00567 -0.527407 0.415552
83000 3.96882 -0.526714 0.408877
84000 4.03622 -0.525508 0.422764
85000 3.96429 -0.497245 0.421458
86000 3.97982 -0.528814 0.419044
87000 4.0723 -0.503453 0.422493
88000 4.09613 -0.565731 0.418236
89000 3.85132 -0.558058 0.398456
90000 4.04675 -0.521198 0.419066
91000 4.02647 -0.525496 0.419145
92000 3.858 -0.518241 0.393265
93000 3.973 -0.493356 0.419027
94000 3.93037 -0.53139 0.399178
95000 4.16315 -0.513475 0.43612
