# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 1.43411 -0.076914 0.0138638
2000 1.3707 -0.0852372 0.0131097
3000 1.40925 -0.066361 0.013611
4000 1.43 -0.0695436 0.0139946
5000 1.4046 -0.0730264 0.01355
6000 1.38746 -0.0764556 0.0135798
7000 1.37765 -0.0690449 0.013439
8000 1.42628 -0.0601904 0.0139445
9000 1.3813 -0.0671739 0.0133386
10000 1.39446 -0.0886278 0.0133608
11000 1.40685 -0.0814122 0.0136038
12000 1.40858 -0.0907437 0.0135783
13000 1.42664 -0.0871508 0.0136258
14000 1.40683 -0.0982221 0.0134842
15000 1.38349 -0.0684811 0.0133503
16000 1.3876 -0.0800453 0.0134335
17000 1.36027 -0.0897894 0.0129293
18000 1.38121 -0.0858923 0.0132549
19000 1.45188 -0.0788997 0.0139533
20000 1.36545 -0.0977096 0.0132242
21000 1.39845 -0.109174 0.0131706
22000 1.33807 -0.0829332 0.0126628
23000 1.41293 -0.0764626 0.0135627
24000 1.45723 -0.0761751 0.0140336
25000 1.36808 -0.0786629 0.0132691
26000 1.40565 -0.0900705 0.0134884
27000 1.42875 -0.0856422 0.0138569
28000 1.40369 -0.0856132 0.013566
29000 1.39144 -0.0786641 0.013473
30000 1.40058 -0.0700016 0.0135529
31000 1.45987 -0.0789468 0.0140681
32000 1.38495 -0.0871976 0.0133383
33000 1.34057 -0.0662891 0.0128882
34000 1.42854 -0.0725376 0.0137762
35000 1.39868 -0.0744108 0.0135019
36000 1.40408 -0.0678923 0.0136491
37000 1.37719 -0.0606224 0.0134154
38000 1.42292 -0.0551538 0.0138878
39000 1.36224 -0.0601099 0.0130316
40000 1.42079 -0.0636828 0.0137361
41000 1.43209 -0.0663299 0.0139152
42000 1.38722 -0.063529 0.013346
43000 1.35024 -0.0475423 0.0131814
44000 1.39429 -0.0691166 0.0134532
45000 1.39727 -0.0883019 0.0133449
46000 1.40852 -0.0896712 0.013477
47000 1.40986 -0.100284 0.0134572
48000 1.37839 -0.0954194 0.0132265
49000 1.4558 -0.100878 0.0138924
50000 1.40139 -0.098732 0.0134715
51000 1.40094 -0.0925534 0.0134707
52000 1.38275 -0.0605168 0.0133784
53000 1.40483 -0.0586934 0.0135418
54000 1.36809 -0.0672402 0.0133337
55000 1.43472 -0.0601974 0.0140451
56000 1.40245 -0.0771159 0.0134475
57000 1.3571 -0.0736155 0.0131712
58000 1.41757 -0.0856802 0.0135323
59000 1.40836 -0.084024 0.013558
60000 1.39328 -0.0858885 0.013225
61000 1.38994 -0.0581881 0.0136119
62000 1.42572 -0.0675768 0.013892
63000 1.42277 -0.0706136 0.0136834
64000 1.37036 -0.0755579 0.0132613
