# Time-averaged data for fix 2
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
1000 0.960877 -0.787414 0.0547287
2000 0.902569 -1.14117 0.037265
3000 0.891496 -1.06998 0.037371
4000 0.912856 -1.04299 0.0410422
5000 0.911936 -1.03591 0.0371332
6000 0.900235 -1.09576 0.0367093
7000 0.858282 -1.1711 0.0279362
8000 0.90495 -1.21863 0.0325568
9000 0.917494 -1.47977 0.0279847
10000 0.883966 -1.42572 0.0269309
11000 0.895861 -1.47624 0.0324206
12000 0.898853 -1.47423 0.0332689
13000 0.872269 -1.78992 0.0217755
14000 0.897752 -1.62964 0.0272896
15000 0.906163 -1.3929 0.0390827
16000 0.932634 -1.25619 0.0387
17000 0.893475 -1.19273 0.0331917
18000 0.894692 -1.0683 0.0401606
19000 0.892343 -1.14458 0.0389192
20000 0.902813 -1.06707 0.0392764
21000 0.89222 -1.2393 0.0321491
22000 0.893593 -0.973228 0.0340488
23000 0.930072 -1.00165 0.0377532
24000 0.898234 -0.899007 0.0468231
25000 0.902619 -0.923778 0.0409588
26000 0.89239 -0.960927 0.0394495
27000 0.919972 -0.922963 0.0486056
28000 0.89212 -1.08787 0.0414346
29000 0.875182 -1.20122 0.0319266
30000 0.914518 -1.06503 0.0419993
31000 0.903695 -1.07846 0.044185
32000 0.901345 -1.18464 0.0329228
33000 0.925009 -1.20692 0.0404055
34000 0.932823 -1.09852 0.0440993
35000 0.88933 -1.0849 0.04019
36000 0.941147 -1.23379 0.0404076
37000 0.88881 -1.26105 0.0369494
38000 0.89166 -1.22524 0.0343239
39000 0.896109 -1.21444 0.0334969
40000 0.904077 -1.26497 0.0376915
41000 0.904894 -1.24189 0.0292003
42000 0.88211 -1.37098 0.0307666
43000 0.914045 -1.30996 0.0359686
44000 0.860023 -1.27847 0.0321114
45000 0.888345 -1.02987 0.0380107
46000 0.903206 -0.985784 0.0415934
47000 0.882186 -1.10966 0.0359474
48000 0.903594 -1.14531 0.0334479
49000 0.925508 -1.30332 0.035868
50000 0.914266 -1.18153 0.0350464
51000 0.869216 -1.31023 0.0270161
52000 0.902937 -1.2467 0.0395058
53000 0.902774 -1.24563 0.0321815
54000 0.895783 -1.12008 0.0415998
55000 0.913812 -1.11094 0.0383191
56000 0.907289 -1.15969 0.0326826
57000 0.886946 -1.2631 0.0314417
58000 0.904264 -1.06834 0.0374088
59000 0.932577 -0.948874 0.0411136
60000 0.881561 -1.00801 0.0371299
61000 0.881051 -1.03356 0.0380604
62000 0.892258 -1.08027 0.0361705
63000 0.906238 -1.09446 0.0408529
64000 0.865417 -1.13956 0.0322862
65000 0.899503 -1.06192 0.0407847
66000 0.89919 -1.09628 0.0373952
67000 0.901718 -1.27406 0.0386784
68000 0.899459 -1.14868 0.0385393
69000 0.894242 -1.11454 0.0381413
70000 0.928517 -1.06694 0.0438961
71000 0.906109 -1.24964 0.0335114
72000 0.886991 -1.29377 0.0329333
73000 0.896531 -1.22648 0.0356751
74000 0.874155 -1.16284 0.0306795
75000 0.882654 -1.13234 0.0352928
76000 0.915551 -1.21041 0.0388129
77000 0.895173 -1.12605 0.0399106
78000 0.884213 -1.25109 0.0281668
79000 0.90863 -1.22593 0.035542
80000 0.887065 -1.19436 0.040186
81000 0.919194 -1.12377 0.0376821
82000 0.903194 -1.1702 0.0433659
83000 0.9012 -1.00285 0.0397064
84000 0.908974 -1.05568 0.0398394
85000 0.908886 -1.20821 0.0374518
86000 0.894642 -1.22937 0.0387704
87000 0.882735 -1.22613 0.0393181
88000 0.880636 -1.28772 0.0342619
89000 0.913668 -1.38368 0.0341832
90000 0.909504 -1.67526 0.0321984
91000 0.874264 -1.93819 0.0210721
92000 0.897686 -1.6569 0.0293212
93000 0.931897 -1.46167 0.0329242
94000 0.911884 -1.40373 0.0382648
95000 0.909736 -1.40784 0.0348301
96000 0.885594 -1.32449 0.0343046
97000 0.928837 -1.15244 0.0405039
98000 0.898908 -1.357 0.031286
99000 0.893956 -1.5541 0.0229983
100000 0.924958 -1.51088 0.0382624
101000 0.935167 -1.49844 0.0327032
102000 0.90344 -1.71096 0.0304349
103000 0.887332 -1.5049 0.032223
104000 0.907995 -1.42183 0.0292328
105000 0.89751 -1.31578 0.0342711
106000 0.904285 -1.23513 0.034655
